,1BathRoomWater,timestamp
3,NOT_PRESENT,2022-10-07 09:19:43.402000+02:00
0,PRESENT,2022-10-09 10:33:50.294000+02:00
1,NOT_PRESENT,2022-10-09 14:49:17.895000+02:00
2,PRESENT,2022-10-09 16:46:41.510000+02:00
3,NOT_PRESENT,2022-10-09 16:46:44.412000+02:00
4,PRESENT,2022-10-09 16:49:07.363000+02:00
5,NOT_PRESENT,2022-10-09 16:49:46.095000+02:00
6,PRESENT,2022-10-09 16:50:13.551000+02:00
7,NOT_PRESENT,2022-10-09 16:51:18.412000+02:00
8,PRESENT,2022-10-09 16:53:05.438000+02:00
9,NOT_PRESENT,2022-10-09 16:53:27.113000+02:00
10,PRESENT,2022-10-09 16:59:38.687000+02:00
11,NOT_PRESENT,2022-10-09 17:00:16.300000+02:00
12,PRESENT,2022-10-09 17:04:42.406000+02:00
13,NOT_PRESENT,2022-10-09 17:05:02.977000+02:00
14,PRESENT,2022-10-09 17:05:13.892000+02:00
15,NOT_PRESENT,2022-10-09 17:24:12.708000+02:00
16,PRESENT,2022-10-09 17:24:33.255000+02:00
17,NOT_PRESENT,2022-10-09 17:30:14.956000+02:00
0,PRESENT,2022-10-10 05:00:27.869000+02:00
1,NOT_PRESENT,2022-10-10 06:13:27.026000+02:00
0,PRESENT,2022-10-12 08:15:37.879000+02:00
1,NOT_PRESENT,2022-10-12 10:11:24.406000+02:00
0,PRESENT,2022-10-15 17:00:21.654000+02:00
1,NOT_PRESENT,2022-10-15 17:51:35.585000+02:00
2,PRESENT,2022-10-15 17:52:08.246000+02:00
3,NOT_PRESENT,2022-10-15 17:52:47.783000+02:00
4,PRESENT,2022-10-15 17:52:56.984000+02:00
5,NOT_PRESENT,2022-10-15 17:53:17.297000+02:00
0,PRESENT,2022-10-16 13:36:43.535000+02:00
1,NOT_PRESENT,2022-10-16 16:54:13.657000+02:00
0,PRESENT,2022-10-18 10:16:13.707000+02:00
1,NOT_PRESENT,2022-10-18 12:09:08.895000+02:00
0,PRESENT,2022-10-19 07:16:26.911000+02:00
1,NOT_PRESENT,2022-10-19 08:34:42.617000+02:00
0,PRESENT,2022-10-20 07:36:46.673000+02:00
1,NOT_PRESENT,2022-10-20 07:59:31.964000+02:00
2,PRESENT,2022-10-20 07:59:41.395000+02:00
3,NOT_PRESENT,2022-10-20 08:00:42.029000+02:00
4,PRESENT,2022-10-20 08:00:47.372000+02:00
5,NOT_PRESENT,2022-10-20 08:00:55.679000+02:00
6,PRESENT,2022-10-20 08:01:04.195000+02:00
7,NOT_PRESENT,2022-10-20 08:01:18.423000+02:00
8,PRESENT,2022-10-20 08:01:23.330000+02:00
9,NOT_PRESENT,2022-10-20 08:01:26.006000+02:00
10,PRESENT,2022-10-20 08:04:20.693000+02:00
11,NOT_PRESENT,2022-10-20 08:04:25.877000+02:00
12,PRESENT,2022-10-20 08:04:57.665000+02:00
13,NOT_PRESENT,2022-10-20 08:04:58.996000+02:00
14,PRESENT,2022-10-20 08:06:10.435000+02:00
15,NOT_PRESENT,2022-10-20 08:06:46.745000+02:00
16,PRESENT,2022-10-20 08:06:52.090000+02:00
17,NOT_PRESENT,2022-10-20 08:06:53.423000+02:00
0,PRESENT,2022-10-21 14:03:05.461000+02:00
1,NOT_PRESENT,2022-10-21 14:09:53.238000+02:00
0,PRESENT,2022-10-23 14:50:41.436000+02:00
1,NOT_PRESENT,2022-10-23 14:50:53.314000+02:00
2,PRESENT,2022-10-23 14:51:23.771000+02:00
3,NOT_PRESENT,2022-10-23 14:51:25.095000+02:00
4,PRESENT,2022-10-23 14:52:00.897000+02:00
5,NOT_PRESENT,2022-10-23 14:52:04.470000+02:00
6,PRESENT,2022-10-23 14:52:10.694000+02:00
7,NOT_PRESENT,2022-10-23 17:03:14.172000+02:00
0,PRESENT,2022-10-24 13:11:57.937000+02:00
1,NOT_PRESENT,2022-10-24 15:03:45.029000+02:00
2,PRESENT,2022-10-24 15:03:52.017000+02:00
3,NOT_PRESENT,2022-10-24 15:04:04.760000+02:00
0,PRESENT,2022-10-25 09:16:21.183000+02:00
1,NOT_PRESENT,2022-10-25 09:17:40.194000+02:00
2,PRESENT,2022-10-25 09:17:46.452000+02:00
3,NOT_PRESENT,2022-10-25 09:17:50.048000+02:00
4,PRESENT,2022-10-25 09:17:59.242000+02:00
5,NOT_PRESENT,2022-10-25 09:18:09.388000+02:00
6,PRESENT,2022-10-25 09:18:15.213000+02:00
7,NOT_PRESENT,2022-10-25 09:18:21.070000+02:00
8,PRESENT,2022-10-25 09:18:22.802000+02:00
9,NOT_PRESENT,2022-10-25 09:18:31.833000+02:00
10,PRESENT,2022-10-25 09:18:33.565000+02:00
11,NOT_PRESENT,2022-10-25 10:37:25.657000+02:00
0,PRESENT,2022-10-26 10:15:18.292000+02:00
1,NOT_PRESENT,2022-10-26 11:12:02.889000+02:00
2,PRESENT,2022-10-26 11:12:26.484000+02:00
3,NOT_PRESENT,2022-10-26 11:15:34.450000+02:00
4,PRESENT,2022-10-26 11:16:08.171000+02:00
5,NOT_PRESENT,2022-10-26 11:16:41.052000+02:00
6,PRESENT,2022-10-26 11:19:28.278000+02:00
7,NOT_PRESENT,2022-10-26 11:19:55.518000+02:00
0,PRESENT,2022-10-27 08:50:24.059000+02:00
1,NOT_PRESENT,2022-10-27 08:50:37.353000+02:00
2,PRESENT,2022-10-27 08:51:06.258000+02:00
3,NOT_PRESENT,2022-10-27 08:51:09.860000+02:00
4,PRESENT,2022-10-27 08:51:15.452000+02:00
5,NOT_PRESENT,2022-10-27 08:51:21.318000+02:00
6,PRESENT,2022-10-27 08:51:32.312000+02:00
7,NOT_PRESENT,2022-10-27 08:51:34.562000+02:00
8,PRESENT,2022-10-27 08:51:37.885000+02:00
9,NOT_PRESENT,2022-10-27 08:51:42.159000+02:00
10,PRESENT,2022-10-27 08:51:45.751000+02:00
11,NOT_PRESENT,2022-10-27 09:19:33.628000+02:00
0,PRESENT,2022-10-28 08:18:24.173000+02:00
1,NOT_PRESENT,2022-10-28 10:49:03.869000+02:00
2,PRESENT,2022-10-28 11:28:09.644000+02:00
3,NOT_PRESENT,2022-10-28 11:28:10.975000+02:00
4,PRESENT,2022-10-28 11:28:16.317000+02:00
5,NOT_PRESENT,2022-10-28 11:30:52.237000+02:00
0,PRESENT,2022-10-29 10:59:36.146000+02:00
1,NOT_PRESENT,2022-10-29 14:20:31.805000+02:00
0,PRESENT,2022-10-30 11:10:24.522000+01:00
1,NOT_PRESENT,2022-10-30 14:50:06.175000+01:00
2,PRESENT,2022-10-30 16:18:50.083000+01:00
3,NOT_PRESENT,2022-10-30 16:19:14.415000+01:00
4,PRESENT,2022-10-30 16:19:22.950000+01:00
5,NOT_PRESENT,2022-10-30 16:19:30.164000+01:00
0,PRESENT,2022-10-31 05:55:40.532000+01:00
1,NOT_PRESENT,2022-10-31 05:55:48.674000+01:00
2,PRESENT,2022-10-31 05:57:01.297000+01:00
3,NOT_PRESENT,2022-10-31 05:57:08.946000+01:00
4,PRESENT,2022-10-31 05:57:49.343000+01:00
5,NOT_PRESENT,2022-10-31 05:58:21.123000+01:00
6,PRESENT,2022-10-31 06:02:25.558000+01:00
7,NOT_PRESENT,2022-10-31 06:02:31.411000+01:00
8,PRESENT,2022-10-31 09:00:38.776000+01:00
9,NOT_PRESENT,2022-10-31 09:00:43.941000+01:00
10,PRESENT,2022-10-31 09:00:46.587000+01:00
11,NOT_PRESENT,2022-10-31 12:47:48.483000+01:00
12,PRESENT,2022-10-31 12:48:03.515000+01:00
13,NOT_PRESENT,2022-10-31 12:51:25.584000+01:00
14,PRESENT,2022-10-31 12:52:16.502000+01:00
15,NOT_PRESENT,2022-10-31 12:53:19.300000+01:00
16,PRESENT,2022-10-31 14:58:49.236000+01:00
17,NOT_PRESENT,2022-10-31 14:58:51.483000+01:00
18,PRESENT,2022-10-31 15:01:19.632000+01:00
19,NOT_PRESENT,2022-10-31 15:01:45.454000+01:00
20,PRESENT,2022-10-31 15:04:41.915000+01:00
21,NOT_PRESENT,2022-10-31 15:05:22.608000+01:00
22,PRESENT,2022-10-31 15:06:16.727000+01:00
23,NOT_PRESENT,2022-10-31 15:06:45.762000+01:00
24,PRESENT,2022-10-31 15:06:53.114000+01:00
25,NOT_PRESENT,2022-10-31 15:07:38.274000+01:00
26,PRESENT,2022-10-31 15:08:12.821000+01:00
27,NOT_PRESENT,2022-10-31 15:15:01.770000+01:00
0,PRESENT,2022-11-01 06:54:37.549000+01:00
1,NOT_PRESENT,2022-11-01 06:54:46.525000+01:00
2,PRESENT,2022-11-01 06:54:52.102000+01:00
3,NOT_PRESENT,2022-11-01 06:54:57.711000+01:00
4,PRESENT,2022-11-01 06:55:17.233000+01:00
5,NOT_PRESENT,2022-11-01 06:56:18.375000+01:00
6,PRESENT,2022-11-01 06:56:54.531000+01:00
7,NOT_PRESENT,2022-11-01 06:57:01.048000+01:00
8,PRESENT,2022-11-01 06:58:34.054000+01:00
9,NOT_PRESENT,2022-11-01 07:03:17.991000+01:00
10,PRESENT,2022-11-01 07:03:41.954000+01:00
11,NOT_PRESENT,2022-11-01 07:03:52.499000+01:00
12,PRESENT,2022-11-01 07:05:32.640000+01:00
13,NOT_PRESENT,2022-11-01 07:09:54.325000+01:00
14,PRESENT,2022-11-01 07:48:37.424000+01:00
15,NOT_PRESENT,2022-11-01 09:50:31.462000+01:00
16,PRESENT,2022-11-01 09:55:05.769000+01:00
17,NOT_PRESENT,2022-11-01 09:55:18.638000+01:00
18,PRESENT,2022-11-01 14:00:38.206000+01:00
19,NOT_PRESENT,2022-11-01 14:09:07.239000+01:00
20,PRESENT,2022-11-01 14:09:40.002000+01:00
21,NOT_PRESENT,2022-11-01 14:09:57.275000+01:00
22,PRESENT,2022-11-01 14:10:17.441000+01:00
23,NOT_PRESENT,2022-11-01 14:11:16.735000+01:00
24,PRESENT,2022-11-01 14:14:20.777000+01:00
25,NOT_PRESENT,2022-11-01 14:14:34.922000+01:00
26,PRESENT,2022-11-01 14:15:52.155000+01:00
27,NOT_PRESENT,2022-11-01 14:15:58.667000+01:00
28,PRESENT,2022-11-01 16:43:00.594000+01:00
29,NOT_PRESENT,2022-11-01 16:43:21.103000+01:00
30,PRESENT,2022-11-01 16:43:26.931000+01:00
31,NOT_PRESENT,2022-11-01 16:43:36.162000+01:00
32,PRESENT,2022-11-01 16:43:53.310000+01:00
33,NOT_PRESENT,2022-11-01 16:44:19.147000+01:00
34,PRESENT,2022-11-01 16:44:25.885000+01:00
35,NOT_PRESENT,2022-11-01 16:44:32.414000+01:00
0,PRESENT,2022-11-02 06:38:57.900000+01:00
1,NOT_PRESENT,2022-11-02 08:39:36.279000+01:00
2,PRESENT,2022-11-02 12:46:21.945000+01:00
3,NOT_PRESENT,2022-11-02 12:46:29.827000+01:00
4,PRESENT,2022-11-02 12:46:32.475000+01:00
5,NOT_PRESENT,2022-11-02 12:46:35.155000+01:00
6,PRESENT,2022-11-02 12:46:40.066000+01:00
7,NOT_PRESENT,2022-11-02 13:20:03.301000+01:00
8,PRESENT,2022-11-02 13:21:51.307000+01:00
9,NOT_PRESENT,2022-11-02 13:22:18.494000+01:00
10,PRESENT,2022-11-02 13:26:40.890000+01:00
11,NOT_PRESENT,2022-11-02 13:27:00.819000+01:00
12,PRESENT,2022-11-02 13:30:17.840000+01:00
13,NOT_PRESENT,2022-11-02 13:30:52.241000+01:00
14,PRESENT,2022-11-02 16:18:36.730000+01:00
15,NOT_PRESENT,2022-11-02 16:18:56.049000+01:00
16,PRESENT,2022-11-02 16:58:08.136000+01:00
17,NOT_PRESENT,2022-11-02 16:58:20.282000+01:00
18,PRESENT,2022-11-02 16:58:27.202000+01:00
19,NOT_PRESENT,2022-11-02 17:00:35.298000+01:00
20,PRESENT,2022-11-02 17:00:39.715000+01:00
21,NOT_PRESENT,2022-11-02 17:06:17.569000+01:00
22,PRESENT,2022-11-02 17:06:34.110000+01:00
23,NOT_PRESENT,2022-11-02 17:11:09.629000+01:00
24,PRESENT,2022-11-02 18:30:54.310000+01:00
25,NOT_PRESENT,2022-11-02 18:30:55.640000+01:00
26,PRESENT,2022-11-02 18:31:06.896000+01:00
27,NOT_PRESENT,2022-11-02 18:31:16.736000+01:00
28,PRESENT,2022-11-02 18:31:20.726000+01:00
29,NOT_PRESENT,2022-11-02 18:31:49.749000+01:00
30,PRESENT,2022-11-02 18:32:53.749000+01:00
31,NOT_PRESENT,2022-11-02 18:33:08.342000+01:00
0,PRESENT,2022-11-03 13:50:40.948000+01:00
1,NOT_PRESENT,2022-11-03 13:51:38.860000+01:00
2,PRESENT,2022-11-03 13:52:08.315000+01:00
3,NOT_PRESENT,2022-11-03 14:15:00.760000+01:00
0,PRESENT,2022-11-04 10:17:42.259000+01:00
1,NOT_PRESENT,2022-11-04 12:47:20.435000+01:00
0,PRESENT,2022-11-05 11:02:38.470000+01:00
1,NOT_PRESENT,2022-11-05 12:13:30.227000+01:00
0,PRESENT,2022-11-06 13:35:19.755000+01:00
1,NOT_PRESENT,2022-11-06 17:51:33.327000+01:00
0,PRESENT,2022-11-07 09:21:22.828000+01:00
1,NOT_PRESENT,2022-11-07 10:32:25.012000+01:00
2,PRESENT,2022-11-07 13:40:10.564000+01:00
3,NOT_PRESENT,2022-11-07 16:15:23.861000+01:00
0,PRESENT,2022-11-08 09:19:35.756000+01:00
1,NOT_PRESENT,2022-11-08 12:09:49.855000+01:00
0,PRESENT,2022-11-10 07:33:43.691000+01:00
1,NOT_PRESENT,2022-11-10 09:29:05.933000+01:00
0,PRESENT,2022-11-11 09:04:33.175000+01:00
1,NOT_PRESENT,2022-11-11 09:04:43.884000+01:00
2,PRESENT,2022-11-11 09:04:50.902000+01:00
3,NOT_PRESENT,2022-11-11 09:53:30.453000+01:00
0,PRESENT,2022-11-13 09:39:01.073000+01:00
1,NOT_PRESENT,2022-11-13 09:39:07.382000+01:00
2,PRESENT,2022-11-13 09:39:12.305000+01:00
3,NOT_PRESENT,2022-11-13 12:48:31.505000+01:00
4,PRESENT,2022-11-13 13:43:05.166000+01:00
5,NOT_PRESENT,2022-11-13 13:43:09.177000+01:00
6,PRESENT,2022-11-13 13:43:35.880000+01:00
7,NOT_PRESENT,2022-11-13 13:43:48.617000+01:00
0,PRESENT,2022-11-14 08:58:11.400000+01:00
1,NOT_PRESENT,2022-11-14 08:58:13.650000+01:00
2,PRESENT,2022-11-14 08:58:19.486000+01:00
3,NOT_PRESENT,2022-11-14 08:58:23.328000+01:00
4,PRESENT,2022-11-14 08:58:35.726000+01:00
5,NOT_PRESENT,2022-11-14 09:35:36.243000+01:00
0,PRESENT,2022-11-17 13:13:40.279000+01:00
1,NOT_PRESENT,2022-11-17 13:13:42.964000+01:00
2,PRESENT,2022-11-17 13:13:51.745000+01:00
3,NOT_PRESENT,2022-11-17 13:14:04.851000+01:00
4,PRESENT,2022-11-17 13:14:07.934000+01:00
5,NOT_PRESENT,2022-11-17 13:14:11.533000+01:00
6,PRESENT,2022-11-17 13:14:16.882000+01:00
7,NOT_PRESENT,2022-11-17 13:14:22.072000+01:00
8,PRESENT,2022-11-17 13:14:27.230000+01:00
9,NOT_PRESENT,2022-11-17 13:14:31.503000+01:00
10,PRESENT,2022-11-17 13:14:34.827000+01:00
11,NOT_PRESENT,2022-11-17 15:19:43.488000+01:00
0,PRESENT,2022-11-18 12:15:01.673000+01:00
1,NOT_PRESENT,2022-11-18 13:33:19.268000+01:00
2,PRESENT,2022-11-18 13:33:25.334000+01:00
3,NOT_PRESENT,2022-11-18 13:33:30.992000+01:00
0,PRESENT,2022-11-19 10:49:14.912000+01:00
1,NOT_PRESENT,2022-11-19 11:39:25.536000+01:00
0,PRESENT,2022-11-20 11:16:34.433000+01:00
1,NOT_PRESENT,2022-11-20 13:53:11.288000+01:00
2,PRESENT,2022-11-20 15:18:02.064000+01:00
3,NOT_PRESENT,2022-11-20 15:20:32.408000+01:00
0,PRESENT,2022-11-22 08:11:12.536000+01:00
1,NOT_PRESENT,2022-11-22 09:03:07.876000+01:00
2,PRESENT,2022-11-22 09:03:37.762000+01:00
3,NOT_PRESENT,2022-11-22 09:03:42.327000+01:00
0,PRESENT,2022-11-24 07:29:03.597000+01:00
1,NOT_PRESENT,2022-11-24 08:32:33.547000+01:00
2,PRESENT,2022-11-24 13:43:36.988000+01:00
3,NOT_PRESENT,2022-11-24 13:43:45.830000+01:00
4,PRESENT,2022-11-24 13:43:50.525000+01:00
5,NOT_PRESENT,2022-11-24 13:46:14.404000+01:00
0,PRESENT,2022-11-25 06:57:01.706000+01:00
1,NOT_PRESENT,2022-11-25 08:12:40.243000+01:00
2,PRESENT,2022-11-25 08:36:12.871000+01:00
3,NOT_PRESENT,2022-11-25 08:36:53.523000+01:00
4,PRESENT,2022-11-25 08:37:08.852000+01:00
5,NOT_PRESENT,2022-11-25 08:37:11.115000+01:00
6,PRESENT,2022-11-25 08:37:18.584000+01:00
7,NOT_PRESENT,2022-11-25 08:37:26.563000+01:00
8,PRESENT,2022-11-25 08:37:38.105000+01:00
9,NOT_PRESENT,2022-11-25 08:39:49.527000+01:00
10,PRESENT,2022-11-25 08:40:29.440000+01:00
11,NOT_PRESENT,2022-11-25 08:43:58.470000+01:00
12,PRESENT,2022-11-25 08:44:12.683000+01:00
13,NOT_PRESENT,2022-11-25 08:45:12.580000+01:00
14,PRESENT,2022-11-25 08:45:18.862000+01:00
15,NOT_PRESENT,2022-11-25 08:45:26.530000+01:00
16,PRESENT,2022-11-25 08:45:34.165000+01:00
17,NOT_PRESENT,2022-11-25 08:45:45.892000+01:00
18,PRESENT,2022-11-25 08:45:56.715000+01:00
19,NOT_PRESENT,2022-11-25 08:46:03.701000+01:00
20,PRESENT,2022-11-25 08:46:41.879000+01:00
21,NOT_PRESENT,2022-11-25 08:46:47.514000+01:00
0,PRESENT,2022-11-28 11:13:19.164000+01:00
1,NOT_PRESENT,2022-11-28 11:38:06.126000+01:00
0,PRESENT,2022-11-29 07:32:18.112000+01:00
1,NOT_PRESENT,2022-11-29 09:33:20.940000+01:00
0,PRESENT,2022-11-30 07:30:13.148000+01:00
1,NOT_PRESENT,2022-11-30 09:01:50.347000+01:00
2,PRESENT,2022-11-30 17:00:23.729000+01:00
3,NOT_PRESENT,2022-11-30 17:08:01.874000+01:00
0,PRESENT,2022-12-02 11:16:17.358000+01:00
1,NOT_PRESENT,2022-12-02 12:16:08.018000+01:00
2,PRESENT,2022-12-02 14:50:01.330000+01:00
3,NOT_PRESENT,2022-12-02 14:50:40.215000+01:00
4,PRESENT,2022-12-02 14:52:49.134000+01:00
5,NOT_PRESENT,2022-12-02 14:53:35.822000+01:00
0,PRESENT,2022-12-03 12:20:30.380000+01:00
1,NOT_PRESENT,2022-12-03 12:51:29.010000+01:00
2,PRESENT,2022-12-03 12:51:41.774000+01:00
3,NOT_PRESENT,2022-12-03 12:51:44.037000+01:00
4,PRESENT,2022-12-03 12:51:52.409000+01:00
5,NOT_PRESENT,2022-12-03 12:52:06.073000+01:00
0,PRESENT,2022-12-04 09:13:36.715000+01:00
1,NOT_PRESENT,2022-12-04 18:47:51.592000+01:00
0,PRESENT,2022-12-05 07:34:08.258000+01:00
1,NOT_PRESENT,2022-12-05 09:10:05.509000+01:00
0,PRESENT,2022-12-06 08:18:44.717000+01:00
1,NOT_PRESENT,2022-12-06 09:01:50.869000+01:00
0,PRESENT,2022-12-07 03:52:31.036000+01:00
1,NOT_PRESENT,2022-12-07 04:23:26.228000+01:00
0,PRESENT,2022-12-08 06:38:15.678000+01:00
1,NOT_PRESENT,2022-12-08 06:39:54.890000+01:00
0,PRESENT,2022-12-11 11:57:39.283000+01:00
1,NOT_PRESENT,2022-12-11 13:41:48.237000+01:00
0,PRESENT,2022-12-13 07:25:24.498000+01:00
1,NOT_PRESENT,2022-12-13 07:49:42.878000+01:00
0,PRESENT,2022-12-15 08:47:29.801000+01:00
1,NOT_PRESENT,2022-12-15 08:47:33.660000+01:00
2,PRESENT,2022-12-15 08:47:40.406000+01:00
3,NOT_PRESENT,2022-12-15 08:47:42.419000+01:00
4,PRESENT,2022-12-15 08:47:47.367000+01:00
5,NOT_PRESENT,2022-12-15 09:37:14.568000+01:00
0,PRESENT,2022-12-16 08:49:49.032000+01:00
1,NOT_PRESENT,2022-12-16 09:50:41.201000+01:00
0,PRESENT,2022-12-18 12:59:08.261000+01:00
1,NOT_PRESENT,2022-12-18 14:08:58.728000+01:00
0,PRESENT,2022-12-19 09:28:57.301000+01:00
1,NOT_PRESENT,2022-12-19 10:54:07.567000+01:00
0,PRESENT,2022-12-20 09:03:22.196000+01:00
1,NOT_PRESENT,2022-12-20 11:00:58.753000+01:00
0,PRESENT,2022-12-22 09:36:15.822000+01:00
1,NOT_PRESENT,2022-12-22 09:36:19.924000+01:00
2,PRESENT,2022-12-22 09:36:24.859000+01:00
3,NOT_PRESENT,2022-12-22 10:09:20.317000+01:00
0,PRESENT,2022-12-27 09:51:36.365000+01:00
1,NOT_PRESENT,2022-12-27 10:36:40.012000+01:00
0,PRESENT,2022-12-29 11:51:21.944000+01:00
1,NOT_PRESENT,2022-12-29 12:16:45.161000+01:00
0,PRESENT,2023-01-02 11:15:08.309000+01:00
1,NOT_PRESENT,2023-01-02 12:11:05.084000+01:00
2,PRESENT,2023-01-02 13:49:23.894000+01:00
3,NOT_PRESENT,2023-01-02 14:58:32.514000+01:00
0,PRESENT,2023-01-05 09:03:31.323000+01:00
1,NOT_PRESENT,2023-01-05 09:03:34.687000+01:00
2,PRESENT,2023-01-05 09:03:40.720000+01:00
3,NOT_PRESENT,2023-01-05 09:03:45.918000+01:00
4,PRESENT,2023-01-05 09:03:47.653000+01:00
5,NOT_PRESENT,2023-01-05 09:51:49.820000+01:00
6,PRESENT,2023-01-05 09:52:01.873000+01:00
7,NOT_PRESENT,2023-01-05 09:53:05.938000+01:00
0,PRESENT,2023-01-06 09:10:26.085000+01:00
1,NOT_PRESENT,2023-01-06 10:13:31.443000+01:00
0,PRESENT,2023-01-08 15:35:24.319000+01:00
1,NOT_PRESENT,2023-01-08 16:47:37.788000+01:00
0,PRESENT,2023-01-09 11:24:08.630000+01:00
1,NOT_PRESENT,2023-01-09 11:24:09.954000+01:00
2,PRESENT,2023-01-09 11:24:11.680000+01:00
3,NOT_PRESENT,2023-01-09 11:44:21.653000+01:00
0,PRESENT,2023-01-10 08:59:37.527000+01:00
1,NOT_PRESENT,2023-01-10 08:59:42.687000+01:00
2,PRESENT,2023-01-10 08:59:51.850000+01:00
3,NOT_PRESENT,2023-01-10 11:14:19.927000+01:00
0,PRESENT,2023-01-11 06:45:27.417000+01:00
1,NOT_PRESENT,2023-01-11 07:22:52.587000+01:00
0,PRESENT,2023-01-12 08:50:21.153000+01:00
1,NOT_PRESENT,2023-01-12 10:55:22.737000+01:00
0,PRESENT,2023-01-13 06:48:14.574000+01:00
1,NOT_PRESENT,2023-01-13 08:24:55.309000+01:00
0,PRESENT,2023-01-14 10:08:08.240000+01:00
1,NOT_PRESENT,2023-01-14 10:32:39.207000+01:00
2,PRESENT,2023-01-14 10:32:50.342000+01:00
3,NOT_PRESENT,2023-01-14 10:32:51.677000+01:00
4,PRESENT,2023-01-14 11:41:37.694000+01:00
5,NOT_PRESENT,2023-01-14 11:50:56.957000+01:00
6,PRESENT,2023-01-14 11:51:07.004000+01:00
7,NOT_PRESENT,2023-01-14 11:53:24.786000+01:00
0,PRESENT,2023-01-15 10:42:41.358000+01:00
1,NOT_PRESENT,2023-01-15 12:40:57.694000+01:00
0,PRESENT,2023-01-20 06:40:10.543000+01:00
1,NOT_PRESENT,2023-01-20 06:40:17.083000+01:00
2,PRESENT,2023-01-20 06:40:26.294000+01:00
3,NOT_PRESENT,2023-01-20 06:40:27.629000+01:00
4,PRESENT,2023-01-20 06:40:35.923000+01:00
5,NOT_PRESENT,2023-01-20 07:04:56.427000+01:00
6,PRESENT,2023-01-20 07:05:05.696000+01:00
7,NOT_PRESENT,2023-01-20 07:05:23.139000+01:00
8,PRESENT,2023-01-20 07:05:36.046000+01:00
9,NOT_PRESENT,2023-01-20 07:06:02.823000+01:00
10,PRESENT,2023-01-20 07:06:08.449000+01:00
11,NOT_PRESENT,2023-01-20 07:06:16.626000+01:00
12,PRESENT,2023-01-20 07:06:19.969000+01:00
13,NOT_PRESENT,2023-01-20 07:06:39.513000+01:00
14,PRESENT,2023-01-20 07:06:42.855000+01:00
15,NOT_PRESENT,2023-01-20 07:06:50.786000+01:00
16,PRESENT,2023-01-20 07:06:54.173000+01:00
17,NOT_PRESENT,2023-01-20 07:06:55.513000+01:00
18,PRESENT,2023-01-20 07:06:58.853000+01:00
19,NOT_PRESENT,2023-01-20 07:07:14.552000+01:00
20,PRESENT,2023-01-20 07:07:23.381000+01:00
21,NOT_PRESENT,2023-01-20 07:07:55.641000+01:00
22,PRESENT,2023-01-20 07:08:04.036000+01:00
23,NOT_PRESENT,2023-01-20 07:08:15.767000+01:00
24,PRESENT,2023-01-20 08:39:19.360000+01:00
25,NOT_PRESENT,2023-01-20 08:39:34.516000+01:00
26,PRESENT,2023-01-20 08:39:38.089000+01:00
27,NOT_PRESENT,2023-01-20 08:39:46.428000+01:00
0,PRESENT,2023-01-21 10:38:55.591000+01:00
1,NOT_PRESENT,2023-01-21 12:21:59.521000+01:00
0,PRESENT,2023-01-22 14:14:46.528000+01:00
1,NOT_PRESENT,2023-01-22 16:16:22.322000+01:00
0,PRESENT,2023-01-23 09:31:12.064000+01:00
1,NOT_PRESENT,2023-01-23 09:31:13.399000+01:00
2,PRESENT,2023-01-23 09:31:36.183000+01:00
3,NOT_PRESENT,2023-01-23 09:31:45.163000+01:00
4,PRESENT,2023-01-23 09:31:48.729000+01:00
5,NOT_PRESENT,2023-01-23 09:32:02.992000+01:00
6,PRESENT,2023-01-23 09:32:10.854000+01:00
7,NOT_PRESENT,2023-01-23 09:32:29.802000+01:00
8,PRESENT,2023-01-23 09:32:46.932000+01:00
9,NOT_PRESENT,2023-01-23 09:54:57.974000+01:00
10,PRESENT,2023-01-23 09:55:36.105000+01:00
11,NOT_PRESENT,2023-01-23 09:55:41.291000+01:00
12,PRESENT,2023-01-23 09:55:55.214000+01:00
13,NOT_PRESENT,2023-01-23 10:12:24.209000+01:00
14,PRESENT,2023-01-23 10:12:47.036000+01:00
15,NOT_PRESENT,2023-01-23 10:12:59.013000+01:00
16,PRESENT,2023-01-23 10:13:21.835000+01:00
17,NOT_PRESENT,2023-01-23 10:13:28.152000+01:00
18,PRESENT,2023-01-23 10:14:21.990000+01:00
19,NOT_PRESENT,2023-01-23 10:14:31.014000+01:00
0,PRESENT,2023-01-24 07:12:23.282000+01:00
1,NOT_PRESENT,2023-01-24 07:12:28.874000+01:00
2,PRESENT,2023-01-24 07:12:37.124000+01:00
3,NOT_PRESENT,2023-01-24 07:54:24.007000+01:00
0,PRESENT,2023-01-25 07:13:17+01:00
1,NOT_PRESENT,2023-01-25 09:00:14.764000+01:00
0,PRESENT,2023-01-26 13:06:02.350000+01:00
1,NOT_PRESENT,2023-01-26 13:06:04.266000+01:00
2,PRESENT,2023-01-26 13:06:23.200000+01:00
3,NOT_PRESENT,2023-01-26 13:06:24.530000+01:00
4,PRESENT,2023-01-26 13:06:28.281000+01:00
5,NOT_PRESENT,2023-01-26 13:07:09.724000+01:00
0,PRESENT,2023-01-27 07:10:11.757000+01:00
1,NOT_PRESENT,2023-01-27 07:35:55.987000+01:00
2,PRESENT,2023-01-27 07:36:02.293000+01:00
3,NOT_PRESENT,2023-01-27 07:36:03.625000+01:00
4,PRESENT,2023-01-27 07:36:39.821000+01:00
5,NOT_PRESENT,2023-01-27 07:36:45.416000+01:00
0,PRESENT,2023-01-28 11:02:38.953000+01:00
