,0BDoor,timestamp
1,PRESENT,2023-01-07 22:01:25.136000+01:00
2,NOT_PRESENT,2023-01-07 22:01:26.392000+01:00
3,PRESENT,2023-01-07 22:08:56.916000+01:00
4,NOT_PRESENT,2023-01-07 23:50:06.317000+01:00
5,PRESENT,2023-01-07 23:50:10.961000+01:00
6,NOT_PRESENT,2023-01-08 08:31:55.412000+01:00
7,PRESENT,2023-01-08 08:34:19.312000+01:00
8,NOT_PRESENT,2023-01-08 09:19:29.894000+01:00
9,PRESENT,2023-01-08 11:55:23.110000+01:00
10,NOT_PRESENT,2023-01-08 13:09:13.371000+01:00
11,PRESENT,2023-01-08 13:09:17.344000+01:00
12,NOT_PRESENT,2023-01-08 13:09:18.623000+01:00
13,PRESENT,2023-01-08 19:15:22.186000+01:00
14,NOT_PRESENT,2023-01-08 19:29:20.834000+01:00
15,PRESENT,2023-01-08 19:31:23.645000+01:00
16,NOT_PRESENT,2023-01-08 19:31:24.924000+01:00
17,PRESENT,2023-01-08 19:34:07.531000+01:00
18,NOT_PRESENT,2023-01-08 19:39:54.188000+01:00
0,PRESENT,2023-01-08 20:46:19.269000+01:00
1,NOT_PRESENT,2023-01-08 23:09:52.588000+01:00
2,PRESENT,2023-01-08 23:14:44.780000+01:00
3,NOT_PRESENT,2023-01-09 00:33:00.058000+01:00
4,PRESENT,2023-01-09 00:33:05.389000+01:00
5,NOT_PRESENT,2023-01-09 07:50:55.121000+01:00
6,PRESENT,2023-01-09 07:51:05.645000+01:00
7,NOT_PRESENT,2023-01-09 07:51:06.901000+01:00
8,PRESENT,2023-01-09 11:55:06.586000+01:00
9,NOT_PRESENT,2023-01-09 13:17:25.397000+01:00
10,PRESENT,2023-01-09 13:22:19.068000+01:00
11,NOT_PRESENT,2023-01-09 14:51:02.478000+01:00
12,PRESENT,2023-01-09 14:52:08.959000+01:00
13,NOT_PRESENT,2023-01-09 15:04:53.664000+01:00
14,PRESENT,2023-01-09 15:07:06.826000+01:00
15,NOT_PRESENT,2023-01-09 15:15:13.868000+01:00
16,PRESENT,2023-01-09 15:18:09.246000+01:00
17,NOT_PRESENT,2023-01-09 15:28:12.221000+01:00
18,PRESENT,2023-01-09 15:57:16.430000+01:00
19,NOT_PRESENT,2023-01-09 15:57:17.709000+01:00
20,PRESENT,2023-01-09 15:59:20.878000+01:00
21,NOT_PRESENT,2023-01-09 17:28:37.706000+01:00
22,PRESENT,2023-01-09 17:28:42.349000+01:00
23,NOT_PRESENT,2023-01-09 17:28:43.628000+01:00
24,PRESENT,2023-01-09 19:00:11.756000+01:00
25,NOT_PRESENT,2023-01-09 19:11:17.466000+01:00
26,PRESENT,2023-01-09 19:11:22.113000+01:00
27,NOT_PRESENT,2023-01-09 19:11:23.392000+01:00
0,PRESENT,2023-01-09 23:49:20.016000+01:00
1,NOT_PRESENT,2023-01-10 09:28:48.086000+01:00
2,PRESENT,2023-01-10 09:31:05.664000+01:00
3,NOT_PRESENT,2023-01-10 10:08:28.640000+01:00
4,PRESENT,2023-01-10 12:13:34.017000+01:00
5,NOT_PRESENT,2023-01-10 12:13:35.296000+01:00
6,PRESENT,2023-01-10 12:35:56.576000+01:00
7,NOT_PRESENT,2023-01-10 12:36:31.803000+01:00
8,PRESENT,2023-01-10 15:12:31.605000+01:00
9,NOT_PRESENT,2023-01-10 15:12:33.285000+01:00
0,PRESENT,2023-01-10 22:05:35.587000+01:00
1,NOT_PRESENT,2023-01-10 22:05:36.864000+01:00
2,PRESENT,2023-01-10 23:28:32.810000+01:00
3,NOT_PRESENT,2023-01-11 01:24:11.172000+01:00
4,PRESENT,2023-01-11 01:29:22.173000+01:00
5,NOT_PRESENT,2023-01-11 01:29:23.454000+01:00
6,PRESENT,2023-01-11 06:55:42.087000+01:00
7,NOT_PRESENT,2023-01-11 07:29:40.045000+01:00
0,PRESENT,2023-01-11 23:12:19.361000+01:00
1,NOT_PRESENT,2023-01-11 23:12:20.617000+01:00
2,PRESENT,2023-01-12 01:56:32.464000+01:00
3,NOT_PRESENT,2023-01-12 08:59:36.688000+01:00
4,PRESENT,2023-01-12 08:59:41.248000+01:00
5,NOT_PRESENT,2023-01-12 09:57:12.499000+01:00
6,PRESENT,2023-01-12 10:01:06.441000+01:00
7,NOT_PRESENT,2023-01-12 12:57:18.466000+01:00
8,PRESENT,2023-01-12 12:58:08.236000+01:00
9,NOT_PRESENT,2023-01-12 14:21:37.484000+01:00
10,PRESENT,2023-01-12 14:33:47.683000+01:00
11,NOT_PRESENT,2023-01-12 15:05:03.074000+01:00
12,PRESENT,2023-01-12 16:37:46.269000+01:00
13,NOT_PRESENT,2023-01-12 16:46:37.286000+01:00
0,PRESENT,2023-01-12 20:13:49.278000+01:00
1,NOT_PRESENT,2023-01-12 22:45:40.306000+01:00
2,PRESENT,2023-01-12 23:24:18.216000+01:00
3,NOT_PRESENT,2023-01-12 23:24:19.496000+01:00
4,PRESENT,2023-01-13 00:02:12.671000+01:00
5,NOT_PRESENT,2023-01-13 06:46:09.840000+01:00
6,PRESENT,2023-01-13 19:11:53.450000+01:00
7,NOT_PRESENT,2023-01-13 19:20:44.741000+01:00
8,PRESENT,2023-01-13 19:21:47.740000+01:00
9,NOT_PRESENT,2023-01-13 19:41:07.156000+01:00
0,PRESENT,2023-01-13 20:12:14.034000+01:00
1,NOT_PRESENT,2023-01-13 20:13:41.352000+01:00
2,PRESENT,2023-01-13 20:20:23.088000+01:00
3,NOT_PRESENT,2023-01-13 20:20:24.345000+01:00
4,PRESENT,2023-01-14 09:58:09.897000+01:00
5,NOT_PRESENT,2023-01-14 10:16:22.530000+01:00
6,PRESENT,2023-01-14 11:28:54.841000+01:00
7,NOT_PRESENT,2023-01-14 11:28:58.064000+01:00
0,PRESENT,2023-01-15 06:01:06.066000+01:00
1,NOT_PRESENT,2023-01-15 06:01:07.318000+01:00
2,PRESENT,2023-01-15 08:44:20.756000+01:00
3,NOT_PRESENT,2023-01-15 09:43:22.078000+01:00
4,PRESENT,2023-01-15 09:43:30.862000+01:00
5,NOT_PRESENT,2023-01-15 09:43:32.119000+01:00
6,PRESENT,2023-01-15 10:00:37.201000+01:00
7,NOT_PRESENT,2023-01-15 10:00:38.455000+01:00
8,PRESENT,2023-01-15 10:07:36.712000+01:00
9,NOT_PRESENT,2023-01-15 11:17:41.121000+01:00
10,PRESENT,2023-01-15 12:36:20.473000+01:00
11,NOT_PRESENT,2023-01-15 12:36:21.748000+01:00
12,PRESENT,2023-01-15 14:29:47.966000+01:00
13,NOT_PRESENT,2023-01-15 14:57:39.327000+01:00
14,PRESENT,2023-01-15 15:01:37.491000+01:00
15,NOT_PRESENT,2023-01-15 17:06:01.205000+01:00
16,PRESENT,2023-01-15 17:06:42.484000+01:00
17,NOT_PRESENT,2023-01-15 17:32:03.771000+01:00
18,PRESENT,2023-01-15 18:53:58.506000+01:00
19,NOT_PRESENT,2023-01-15 18:53:59.780000+01:00
20,PRESENT,2023-01-15 19:48:02.594000+01:00
0,NOT_PRESENT,2023-01-16 06:36:15.604000+01:00
1,PRESENT,2023-01-16 06:36:18.893000+01:00
2,NOT_PRESENT,2023-01-16 06:39:50.859000+01:00
3,PRESENT,2023-01-16 06:52:18.085000+01:00
4,NOT_PRESENT,2023-01-16 06:52:19.359000+01:00
5,PRESENT,2023-01-16 06:59:15.343000+01:00
6,NOT_PRESENT,2023-01-16 06:59:16.620000+01:00
7,PRESENT,2023-01-16 07:54:27.732000+01:00
8,NOT_PRESENT,2023-01-16 08:15:02.749000+01:00
9,PRESENT,2023-01-16 08:16:55.944000+01:00
10,NOT_PRESENT,2023-01-16 09:51:26.393000+01:00
11,PRESENT,2023-01-16 09:56:29.109000+01:00
12,NOT_PRESENT,2023-01-16 11:54:58.127000+01:00
13,PRESENT,2023-01-16 11:55:38.473000+01:00
14,NOT_PRESENT,2023-01-16 14:43:58.347000+01:00
15,PRESENT,2023-01-16 14:47:39.214000+01:00
16,NOT_PRESENT,2023-01-16 14:47:40.492000+01:00
17,PRESENT,2023-01-16 14:47:49.171000+01:00
18,NOT_PRESENT,2023-01-16 14:58:23.510000+01:00
19,PRESENT,2023-01-16 16:46:35.648000+01:00
20,NOT_PRESENT,2023-01-16 17:19:57.004000+01:00
21,PRESENT,2023-01-16 17:35:04.256000+01:00
22,NOT_PRESENT,2023-01-16 17:35:05.530000+01:00
23,PRESENT,2023-01-16 17:35:07.474000+01:00
24,NOT_PRESENT,2023-01-16 17:40:01.005000+01:00
25,PRESENT,2023-01-16 17:45:21.094000+01:00
26,NOT_PRESENT,2023-01-16 18:29:23.149000+01:00
27,PRESENT,2023-01-16 19:18:48.985000+01:00
0,NOT_PRESENT,2023-01-16 20:35:45.340000+01:00
1,PRESENT,2023-01-16 20:39:15.253000+01:00
2,NOT_PRESENT,2023-01-17 00:04:37.260000+01:00
3,PRESENT,2023-01-17 06:35:03.946000+01:00
4,NOT_PRESENT,2023-01-17 06:35:05.197000+01:00
5,PRESENT,2023-01-17 07:04:51.046000+01:00
6,NOT_PRESENT,2023-01-17 07:08:41.267000+01:00
7,PRESENT,2023-01-17 07:15:30.037000+01:00
8,NOT_PRESENT,2023-01-17 12:40:58.835000+01:00
9,PRESENT,2023-01-17 12:41:38.209000+01:00
10,NOT_PRESENT,2023-01-17 12:41:39.485000+01:00
11,PRESENT,2023-01-17 13:01:47.590000+01:00
12,NOT_PRESENT,2023-01-17 13:21:58.159000+01:00
13,PRESENT,2023-01-17 13:27:32.049000+01:00
14,NOT_PRESENT,2023-01-17 13:27:33.323000+01:00
15,PRESENT,2023-01-17 13:30:26.861000+01:00
16,NOT_PRESENT,2023-01-17 13:59:04.448000+01:00
17,PRESENT,2023-01-17 14:10:01.333000+01:00
18,NOT_PRESENT,2023-01-17 14:10:02.584000+01:00
19,PRESENT,2023-01-17 14:29:21.857000+01:00
20,NOT_PRESENT,2023-01-17 14:38:17.131000+01:00
21,PRESENT,2023-01-17 14:38:27.210000+01:00
22,NOT_PRESENT,2023-01-17 14:38:28.487000+01:00
23,PRESENT,2023-01-17 15:33:33.558000+01:00
24,NOT_PRESENT,2023-01-17 15:33:34.835000+01:00
25,PRESENT,2023-01-17 16:23:21.495000+01:00
26,NOT_PRESENT,2023-01-17 16:26:40.965000+01:00
0,PRESENT,2023-01-17 20:40:04.801000+01:00
1,NOT_PRESENT,2023-01-17 22:07:02.761000+01:00
2,PRESENT,2023-01-17 22:09:02.502000+01:00
3,NOT_PRESENT,2023-01-17 23:59:17.256000+01:00
4,PRESENT,2023-01-18 06:47:50.348000+01:00
5,NOT_PRESENT,2023-01-18 07:14:45.817000+01:00
6,PRESENT,2023-01-18 15:37:53.439000+01:00
7,NOT_PRESENT,2023-01-18 15:49:12.739000+01:00
8,PRESENT,2023-01-18 17:17:51.404000+01:00
9,NOT_PRESENT,2023-01-18 17:18:07.595000+01:00
10,PRESENT,2023-01-18 17:18:50.299000+01:00
11,NOT_PRESENT,2023-01-18 17:21:10.696000+01:00
12,PRESENT,2023-01-18 17:21:13.312000+01:00
13,NOT_PRESENT,2023-01-18 17:27:19.177000+01:00
14,PRESENT,2023-01-18 17:27:30.616000+01:00
15,NOT_PRESENT,2023-01-18 17:29:36.097000+01:00
16,PRESENT,2023-01-18 17:29:40.746000+01:00
17,NOT_PRESENT,2023-01-18 17:30:35.035000+01:00
18,PRESENT,2023-01-18 17:30:38.327000+01:00
19,NOT_PRESENT,2023-01-18 17:30:39.605000+01:00
20,PRESENT,2023-01-18 17:37:39.751000+01:00
21,NOT_PRESENT,2023-01-18 17:37:42.608000+01:00
22,PRESENT,2023-01-18 17:42:33.833000+01:00
23,NOT_PRESENT,2023-01-18 18:14:15.685000+01:00
0,PRESENT,2023-01-18 21:10:21.617000+01:00
1,NOT_PRESENT,2023-01-19 00:35:47.742000+01:00
2,PRESENT,2023-01-19 07:28:51.302000+01:00
3,NOT_PRESENT,2023-01-19 07:28:52.574000+01:00
4,PRESENT,2023-01-19 08:46:21.901000+01:00
5,NOT_PRESENT,2023-01-19 10:11:36.781000+01:00
6,PRESENT,2023-01-19 10:11:40.001000+01:00
7,NOT_PRESENT,2023-01-19 10:11:41.255000+01:00
8,PRESENT,2023-01-19 11:25:35.970000+01:00
9,NOT_PRESENT,2023-01-19 13:47:49.219000+01:00
10,PRESENT,2023-01-19 13:52:33.238000+01:00
11,NOT_PRESENT,2023-01-19 14:57:36.235000+01:00
12,PRESENT,2023-01-19 14:57:40.204000+01:00
13,NOT_PRESENT,2023-01-19 14:57:41.480000+01:00
14,PRESENT,2023-01-19 17:25:20.876000+01:00
15,NOT_PRESENT,2023-01-19 17:47:00.181000+01:00
16,PRESENT,2023-01-19 17:51:33.107000+01:00
17,NOT_PRESENT,2023-01-19 19:16:53.363000+01:00
18,PRESENT,2023-01-19 19:17:00.054000+01:00
19,NOT_PRESENT,2023-01-19 19:17:33.247000+01:00
20,PRESENT,2023-01-19 20:04:08.246000+01:00
0,NOT_PRESENT,2023-01-19 22:28:41.882000+01:00
1,PRESENT,2023-01-19 22:34:35.203000+01:00
2,NOT_PRESENT,2023-01-19 22:34:36.477000+01:00
3,PRESENT,2023-01-20 07:08:22.221000+01:00
4,NOT_PRESENT,2023-01-20 07:08:23.472000+01:00
5,PRESENT,2023-01-20 07:20:33.023000+01:00
6,NOT_PRESENT,2023-01-20 07:20:34.276000+01:00
0,PRESENT,2023-01-21 08:51:09.131000+01:00
1,NOT_PRESENT,2023-01-21 08:51:10.383000+01:00
2,PRESENT,2023-01-21 09:00:36.384000+01:00
3,NOT_PRESENT,2023-01-21 09:08:33.441000+01:00
4,PRESENT,2023-01-21 09:08:36.058000+01:00
5,NOT_PRESENT,2023-01-21 09:08:37.332000+01:00
6,PRESENT,2023-01-21 09:23:41.865000+01:00
7,NOT_PRESENT,2023-01-21 09:53:58.476000+01:00
8,PRESENT,2023-01-21 11:27:13.143000+01:00
9,NOT_PRESENT,2023-01-21 15:05:55.884000+01:00
10,PRESENT,2023-01-21 15:06:03.244000+01:00
11,NOT_PRESENT,2023-01-21 15:28:33.162000+01:00
12,PRESENT,2023-01-21 15:28:59.314000+01:00
13,NOT_PRESENT,2023-01-21 16:35:39.592000+01:00
14,PRESENT,2023-01-21 16:35:43.557000+01:00
15,NOT_PRESENT,2023-01-21 16:35:44.832000+01:00
16,PRESENT,2023-01-21 16:51:21.769000+01:00
17,NOT_PRESENT,2023-01-21 16:54:59.564000+01:00
18,PRESENT,2023-01-21 17:59:24.761000+01:00
19,NOT_PRESENT,2023-01-21 18:16:34.586000+01:00
0,PRESENT,2023-01-22 08:57:57.698000+01:00
1,NOT_PRESENT,2023-01-22 08:57:58.970000+01:00
2,PRESENT,2023-01-22 09:06:01.489000+01:00
3,NOT_PRESENT,2023-01-22 10:32:56.008000+01:00
4,PRESENT,2023-01-22 10:33:28.849000+01:00
5,NOT_PRESENT,2023-01-22 10:33:30.123000+01:00
6,PRESENT,2023-01-22 10:33:34.086000+01:00
7,NOT_PRESENT,2023-01-22 10:33:41.416000+01:00
8,PRESENT,2023-01-22 10:33:44.701000+01:00
9,NOT_PRESENT,2023-01-22 11:11:28.349000+01:00
10,PRESENT,2023-01-22 11:12:25.976000+01:00
11,NOT_PRESENT,2023-01-22 11:16:39.030000+01:00
12,PRESENT,2023-01-22 11:17:12.410000+01:00
13,NOT_PRESENT,2023-01-22 11:17:41.947000+01:00
14,PRESENT,2023-01-22 11:17:53.307000+01:00
15,NOT_PRESENT,2023-01-22 11:58:06.679000+01:00
16,PRESENT,2023-01-22 11:58:18.934000+01:00
17,NOT_PRESENT,2023-01-22 12:49:09.226000+01:00
18,PRESENT,2023-01-22 13:32:43.669000+01:00
19,NOT_PRESENT,2023-01-22 13:33:20.663000+01:00
20,PRESENT,2023-01-22 13:33:57.700000+01:00
21,NOT_PRESENT,2023-01-22 14:03:29.796000+01:00
22,PRESENT,2023-01-22 14:04:01.851000+01:00
23,NOT_PRESENT,2023-01-22 14:04:16.578000+01:00
24,PRESENT,2023-01-22 14:04:35.589000+01:00
25,NOT_PRESENT,2023-01-22 15:02:37.222000+01:00
26,PRESENT,2023-01-22 15:04:50.720000+01:00
27,NOT_PRESENT,2023-01-22 15:17:46.733000+01:00
28,PRESENT,2023-01-22 15:18:00.335000+01:00
29,NOT_PRESENT,2023-01-22 15:27:45.702000+01:00
30,PRESENT,2023-01-22 15:28:01.993000+01:00
31,NOT_PRESENT,2023-01-22 15:57:41.607000+01:00
32,PRESENT,2023-01-22 15:57:48.922000+01:00
33,NOT_PRESENT,2023-01-22 16:06:49.143000+01:00
34,PRESENT,2023-01-22 16:28:19.989000+01:00
35,NOT_PRESENT,2023-01-22 16:47:02.663000+01:00
36,PRESENT,2023-01-22 17:25:49.773000+01:00
37,NOT_PRESENT,2023-01-22 17:25:51.044000+01:00
38,PRESENT,2023-01-22 18:01:44.771000+01:00
39,NOT_PRESENT,2023-01-22 18:15:36.795000+01:00
0,PRESENT,2023-01-23 00:40:51.247000+01:00
1,NOT_PRESENT,2023-01-23 08:10:51.702000+01:00
2,PRESENT,2023-01-23 08:10:57.016000+01:00
3,NOT_PRESENT,2023-01-23 08:11:36.867000+01:00
4,PRESENT,2023-01-23 08:12:57.649000+01:00
5,NOT_PRESENT,2023-01-23 09:29:43.964000+01:00
6,PRESENT,2023-01-23 09:59:01.827000+01:00
7,NOT_PRESENT,2023-01-23 14:32:41.460000+01:00
8,PRESENT,2023-01-23 14:38:51.033000+01:00
9,NOT_PRESENT,2023-01-23 16:25:02.768000+01:00
10,PRESENT,2023-01-23 16:25:06.721000+01:00
11,NOT_PRESENT,2023-01-23 16:25:07.994000+01:00
12,PRESENT,2023-01-23 16:31:38.109000+01:00
13,NOT_PRESENT,2023-01-23 16:47:51.847000+01:00
14,PRESENT,2023-01-23 18:51:09.945000+01:00
15,NOT_PRESENT,2023-01-23 19:06:10.301000+01:00
16,PRESENT,2023-01-23 20:03:34.483000+01:00
17,NOT_PRESENT,2023-01-23 20:03:35.754000+01:00
0,PRESENT,2023-01-23 20:36:37.390000+01:00
1,NOT_PRESENT,2023-01-23 23:02:02.152000+01:00
2,PRESENT,2023-01-23 23:03:55.550000+01:00
3,NOT_PRESENT,2023-01-24 00:02:53.321000+01:00
4,PRESENT,2023-01-24 00:02:57.942000+01:00
5,NOT_PRESENT,2023-01-24 07:08:17.105000+01:00
0,PRESENT,2023-01-24 21:43:04.812000+01:00
1,NOT_PRESENT,2023-01-25 00:23:51.844000+01:00
2,PRESENT,2023-01-25 00:23:56.481000+01:00
3,NOT_PRESENT,2023-01-25 00:23:57.755000+01:00
4,PRESENT,2023-01-25 17:37:59.767000+01:00
5,NOT_PRESENT,2023-01-25 17:38:01.013000+01:00
0,PRESENT,2023-01-25 22:01:20.284000+01:00
1,NOT_PRESENT,2023-01-25 22:02:03.060000+01:00
2,PRESENT,2023-01-25 22:10:44.694000+01:00
3,NOT_PRESENT,2023-01-26 01:31:32.654000+01:00
4,PRESENT,2023-01-26 01:31:36.630000+01:00
5,NOT_PRESENT,2023-01-26 07:17:23.427000+01:00
6,PRESENT,2023-01-26 07:20:53.870000+01:00
7,NOT_PRESENT,2023-01-26 07:25:11.051000+01:00
8,PRESENT,2023-01-26 07:25:13.666000+01:00
9,NOT_PRESENT,2023-01-26 07:25:14.938000+01:00
10,PRESENT,2023-01-26 08:00:32.767000+01:00
11,NOT_PRESENT,2023-01-26 08:36:29.375000+01:00
12,PRESENT,2023-01-26 08:43:06.200000+01:00
13,NOT_PRESENT,2023-01-26 13:17:22.375000+01:00
14,PRESENT,2023-01-26 13:24:47.155000+01:00
15,NOT_PRESENT,2023-01-26 14:45:44.335000+01:00
0,PRESENT,2023-01-26 21:39:25.439000+01:00
1,NOT_PRESENT,2023-01-27 02:06:24.157000+01:00
2,PRESENT,2023-01-27 02:06:46.584000+01:00
3,NOT_PRESENT,2023-01-27 07:37:43.516000+01:00
0,PRESENT,2023-01-28 06:17:41.081000+01:00
1,NOT_PRESENT,2023-01-28 06:17:42.330000+01:00
2,PRESENT,2023-01-28 07:56:23.557000+01:00
3,NOT_PRESENT,2023-01-28 08:39:09.332000+01:00
4,PRESENT,2023-01-28 08:39:13.298000+01:00
5,NOT_PRESENT,2023-01-28 08:39:14.573000+01:00
6,PRESENT,2023-01-28 10:45:03.404000+01:00
7,NOT_PRESENT,2023-01-28 12:17:42.353000+01:00
8,PRESENT,2023-01-28 12:18:12.580000+01:00
9,NOT_PRESENT,2023-01-28 12:36:28.454000+01:00
10,PRESENT,2023-01-28 12:36:31.062000+01:00
11,NOT_PRESENT,2023-01-28 12:38:50.013000+01:00
12,PRESENT,2023-01-28 12:38:53.076000+01:00
13,NOT_PRESENT,2023-01-28 12:38:54.351000+01:00
14,PRESENT,2023-01-28 12:45:36.505000+01:00
15,NOT_PRESENT,2023-01-28 12:45:41.826000+01:00
16,PRESENT,2023-01-28 12:45:44.440000+01:00
17,NOT_PRESENT,2023-01-28 12:45:57.220000+01:00
18,PRESENT,2023-01-28 13:52:57.911000+01:00
19,NOT_PRESENT,2023-01-28 14:27:16.821000+01:00
20,PRESENT,2023-01-28 14:27:19.430000+01:00
21,NOT_PRESENT,2023-01-28 15:14:17.094000+01:00
22,PRESENT,2023-01-28 15:47:58.766000+01:00
23,NOT_PRESENT,2023-01-28 17:40:50.137000+01:00
0,PRESENT,2023-01-29 06:16:28.230000+01:00
1,NOT_PRESENT,2023-01-29 06:16:29.501000+01:00
2,PRESENT,2023-01-29 06:17:08.805000+01:00
3,NOT_PRESENT,2023-01-29 06:17:10.076000+01:00
4,PRESENT,2023-01-29 10:12:03.612000+01:00
5,NOT_PRESENT,2023-01-29 10:12:05.886000+01:00
6,PRESENT,2023-01-29 10:36:31.317000+01:00
7,NOT_PRESENT,2023-01-29 14:13:33.861000+01:00
8,PRESENT,2023-01-29 14:13:38.503000+01:00
9,NOT_PRESENT,2023-01-29 14:27:54.051000+01:00
10,PRESENT,2023-01-29 14:27:59.261000+01:00
11,NOT_PRESENT,2023-01-29 15:01:17.713000+01:00
12,PRESENT,2023-01-29 15:01:25.735000+01:00
13,NOT_PRESENT,2023-01-29 15:44:29.789000+01:00
14,PRESENT,2023-01-29 15:56:08.643000+01:00
15,NOT_PRESENT,2023-01-29 16:17:04.032000+01:00
16,PRESENT,2023-01-29 16:17:07.986000+01:00
17,NOT_PRESENT,2023-01-29 16:45:27.729000+01:00
18,PRESENT,2023-01-29 16:45:31.683000+01:00
19,NOT_PRESENT,2023-01-29 16:45:32.954000+01:00
20,PRESENT,2023-01-29 16:48:30.544000+01:00
21,NOT_PRESENT,2023-01-29 16:48:31.815000+01:00
22,PRESENT,2023-01-29 17:20:37.481000+01:00
23,NOT_PRESENT,2023-01-29 17:52:41.853000+01:00
24,PRESENT,2023-01-29 17:53:31.475000+01:00
25,NOT_PRESENT,2023-01-29 18:14:36.529000+01:00
26,PRESENT,2023-01-29 19:02:03.677000+01:00
27,NOT_PRESENT,2023-01-29 19:15:47.799000+01:00
28,PRESENT,2023-01-29 19:16:23.600000+01:00
29,NOT_PRESENT,2023-01-29 19:16:24.870000+01:00
0,PRESENT,2023-01-29 20:29:22.009000+01:00
1,NOT_PRESENT,2023-01-29 20:29:23.278000+01:00
2,PRESENT,2023-01-29 20:57:54.998000+01:00
3,NOT_PRESENT,2023-01-29 22:46:24.819000+01:00
4,PRESENT,2023-01-29 23:10:20.666000+01:00
5,NOT_PRESENT,2023-01-30 06:51:19.317000+01:00
6,PRESENT,2023-01-30 07:03:40.474000+01:00
7,NOT_PRESENT,2023-01-30 09:22:40.248000+01:00
8,PRESENT,2023-01-30 09:24:26.282000+01:00
9,NOT_PRESENT,2023-01-30 10:01:44.996000+01:00
10,PRESENT,2023-01-30 10:08:50.494000+01:00
11,NOT_PRESENT,2023-01-30 12:47:03.432000+01:00
12,PRESENT,2023-01-30 14:23:47.026000+01:00
13,NOT_PRESENT,2023-01-30 14:29:09.687000+01:00
14,PRESENT,2023-01-30 14:30:00.760000+01:00
15,NOT_PRESENT,2023-01-30 15:01:37.288000+01:00
16,PRESENT,2023-01-30 15:05:41.025000+01:00
17,NOT_PRESENT,2023-01-30 15:14:41.127000+01:00
18,PRESENT,2023-01-30 15:59:54.133000+01:00
19,NOT_PRESENT,2023-01-30 17:05:55.111000+01:00
20,PRESENT,2023-01-30 17:05:58.394000+01:00
21,NOT_PRESENT,2023-01-30 17:05:59.668000+01:00
22,PRESENT,2023-01-30 17:38:30.427000+01:00
23,NOT_PRESENT,2023-01-30 18:45:00.662000+01:00
24,PRESENT,2023-01-30 19:05:07.828000+01:00
25,NOT_PRESENT,2023-01-30 19:08:29.962000+01:00
26,PRESENT,2023-01-30 19:08:39.354000+01:00
27,NOT_PRESENT,2023-01-30 19:16:54.614000+01:00
0,PRESENT,2023-01-30 20:58:57.255000+01:00
1,NOT_PRESENT,2023-01-30 22:06:58.033000+01:00
2,PRESENT,2023-01-30 22:17:44.661000+01:00
3,NOT_PRESENT,2023-01-31 01:04:05.733000+01:00
4,PRESENT,2023-01-31 07:06:24.960000+01:00
5,NOT_PRESENT,2023-01-31 07:06:26.231000+01:00
6,PRESENT,2023-01-31 07:13:36.044000+01:00
7,NOT_PRESENT,2023-01-31 07:14:19.045000+01:00
8,PRESENT,2023-01-31 07:14:41.061000+01:00
9,NOT_PRESENT,2023-01-31 15:56:23.798000+01:00
10,PRESENT,2023-01-31 15:56:27.760000+01:00
11,NOT_PRESENT,2023-01-31 16:54:37.197000+01:00
12,PRESENT,2023-01-31 16:54:44.543000+01:00
13,NOT_PRESENT,2023-01-31 16:55:32.525000+01:00
14,PRESENT,2023-01-31 16:55:42.581000+01:00
15,NOT_PRESENT,2023-01-31 17:24:25.152000+01:00
0,PRESENT,2023-01-31 23:35:49.683000+01:00
1,NOT_PRESENT,2023-02-01 02:16:12.316000+01:00
2,PRESENT,2023-02-01 02:16:15.598000+01:00
3,NOT_PRESENT,2023-02-01 07:02:40.279000+01:00
4,PRESENT,2023-02-01 07:03:48.856000+01:00
5,NOT_PRESENT,2023-02-01 07:03:50.124000+01:00
6,PRESENT,2023-02-01 18:36:53.897000+01:00
7,NOT_PRESENT,2023-02-01 18:38:25.471000+01:00
8,PRESENT,2023-02-01 18:38:28.081000+01:00
9,NOT_PRESENT,2023-02-01 19:29:11.846000+01:00
10,PRESENT,2023-02-01 19:43:31.181000+01:00
11,NOT_PRESENT,2023-02-01 20:07:01.539000+01:00
0,PRESENT,2023-02-02 08:13:43.156000+01:00
1,NOT_PRESENT,2023-02-02 08:47:35.490000+01:00
2,PRESENT,2023-02-02 08:59:05.599000+01:00
3,NOT_PRESENT,2023-02-02 12:26:59.354000+01:00
4,PRESENT,2023-02-02 12:27:04.666000+01:00
5,NOT_PRESENT,2023-02-02 13:23:58.212000+01:00
6,PRESENT,2023-02-02 19:27:56.483000+01:00
7,NOT_PRESENT,2023-02-02 19:27:57.752000+01:00
8,PRESENT,2023-02-02 19:38:26.384000+01:00
0,NOT_PRESENT,2023-02-03 01:00:54.921000+01:00
1,PRESENT,2023-02-03 01:00:58.202000+01:00
2,NOT_PRESENT,2023-02-03 07:11:11.892000+01:00
0,PRESENT,2023-02-05 11:24:37.418000+01:00
1,NOT_PRESENT,2023-02-05 11:32:00.758000+01:00
2,PRESENT,2023-02-05 13:58:05.092000+01:00
3,NOT_PRESENT,2023-02-05 13:58:06.362000+01:00
4,PRESENT,2023-02-05 14:10:11.724000+01:00
5,NOT_PRESENT,2023-02-05 14:10:12.993000+01:00
6,PRESENT,2023-02-05 14:41:25.429000+01:00
7,NOT_PRESENT,2023-02-05 14:41:26.700000+01:00
8,PRESENT,2023-02-05 15:10:09.719000+01:00
9,NOT_PRESENT,2023-02-05 15:22:35.787000+01:00
