,1MainBRHum_temperature,1MainBRHum_humidity,timestamp
28,21.8,52,2022-08-22 04:41:45.033000+02:00
29,21.75,52,2022-08-22 04:57:47.126000+02:00
30,21.8,51,2022-08-22 05:13:49.344000+02:00
31,21.75,51,2022-08-22 05:29:51.547000+02:00
32,21.75,51,2022-08-22 05:45:53.933000+02:00
33,21.75,51,2022-08-22 06:01:56.295000+02:00
34,21.75,51,2022-08-22 06:17:58.665000+02:00
35,21.75,51,2022-08-22 06:34:01.256000+02:00
36,21.6,50,2022-08-22 06:50:04.012000+02:00
37,21.6,51,2022-08-22 07:06:06.829000+02:00
38,21.55,51,2022-08-22 07:22:09.847000+02:00
39,21.75,52,2022-08-22 07:38:13.188000+02:00
40,21.85,52,2022-08-22 07:54:14.739000+02:00
41,21.9,50,2022-08-22 08:10:16.648000+02:00
42,22.0,49,2022-08-22 08:26:18.046000+02:00
43,22.15,49,2022-08-22 08:42:19.229000+02:00
44,22.2,49,2022-08-22 08:58:20.292000+02:00
45,22.15,48,2022-08-22 09:14:21.040000+02:00
46,22.25,48,2022-08-22 09:30:21.758000+02:00
47,22.1,46,2022-08-22 09:46:22.645000+02:00
48,21.95,45,2022-08-22 10:02:24.412000+02:00
49,21.85,45,2022-08-22 10:18:26.761000+02:00
50,21.75,45,2022-08-22 10:34:29.493000+02:00
51,21.7,45,2022-08-22 10:50:32.047000+02:00
52,21.65,45,2022-08-22 11:06:34.849000+02:00
53,21.65,45,2022-08-22 11:22:37.744000+02:00
54,21.55,45,2022-08-22 11:38:40.774000+02:00
55,21.5,45,2022-08-22 11:54:43.997000+02:00
56,21.4,44,2022-08-22 12:10:47.507000+02:00
57,21.4,44,2022-08-22 12:26:51.010000+02:00
58,21.4,44,2022-08-22 12:42:54.623000+02:00
59,21.35,44,2022-08-22 12:58:58.384000+02:00
60,21.3,44,2022-08-22 13:15:02.519000+02:00
61,21.35,44,2022-08-22 13:31:06.509000+02:00
62,21.3,44,2022-08-22 13:47:10.279000+02:00
63,21.3,43,2022-08-22 14:03:13.898000+02:00
64,21.3,44,2022-08-22 14:19:18.008000+02:00
65,21.35,44,2022-08-22 14:35:21.608000+02:00
66,21.3,43,2022-08-22 14:51:25.158000+02:00
67,21.3,42,2022-08-22 15:07:28.665000+02:00
68,21.3,42,2022-08-22 15:23:32.430000+02:00
69,21.15,44,2022-08-22 15:39:36.505000+02:00
70,21.2,44,2022-08-22 15:55:40.515000+02:00
71,21.25,44,2022-08-22 16:11:44.412000+02:00
72,21.25,45,2022-08-22 16:27:48.130000+02:00
73,21.3,45,2022-08-22 16:43:51.728000+02:00
74,21.3,45,2022-08-22 16:59:55.516000+02:00
75,21.4,45,2022-08-22 17:15:58.836000+02:00
76,21.4,46,2022-08-22 17:32:02.233000+02:00
77,21.45,46,2022-08-22 17:48:05.694000+02:00
78,21.45,47,2022-08-22 18:04:08.913000+02:00
79,21.45,47,2022-08-22 18:20:11.977000+02:00
80,21.45,46,2022-08-22 18:36:15.150000+02:00
81,21.4,46,2022-08-22 18:52:18.252000+02:00
82,21.45,46,2022-08-22 19:08:21.514000+02:00
83,21.7,48,2022-08-22 19:24:24.287000+02:00
84,21.8,49,2022-08-22 19:40:26.574000+02:00
85,21.9,50,2022-08-22 19:56:28.498000+02:00
86,21.95,50,2022-08-22 20:12:29.957000+02:00
87,22.1,49,2022-08-22 20:28:31.003000+02:00
88,21.95,48,2022-08-22 20:44:32.015000+02:00
89,22.0,49,2022-08-22 21:00:33.454000+02:00
0,21.95,49,2022-08-22 21:16:34.453000+02:00
1,21.95,49,2022-08-22 21:32:35.519000+02:00
2,21.95,49,2022-08-22 21:48:36.803000+02:00
3,21.95,49,2022-08-22 22:04:37.938000+02:00
4,22.05,50,2022-08-22 22:20:39.443000+02:00
5,21.95,50,2022-08-22 22:36:40.668000+02:00
6,22.0,50,2022-08-22 22:52:42.081000+02:00
7,21.95,50,2022-08-22 23:08:43.619000+02:00
8,21.95,50,2022-08-22 23:24:44.979000+02:00
9,21.95,50,2022-08-22 23:40:46.046000+02:00
10,21.9,50,2022-08-22 23:56:47.404000+02:00
11,21.95,50,2022-08-23 00:12:48.893000+02:00
12,22.05,50,2022-08-23 00:28:50.400000+02:00
13,22.1,50,2022-08-23 00:44:51.228000+02:00
14,22.15,50,2022-08-23 01:00:51.953000+02:00
15,22.1,50,2022-08-23 01:16:52.517000+02:00
16,22.1,50,2022-08-23 01:32:53.182000+02:00
17,22.15,50,2022-08-23 01:48:53.796000+02:00
18,22.1,50,2022-08-23 02:04:54.649000+02:00
19,22.1,50,2022-08-23 02:20:55.666000+02:00
20,22.05,49,2022-08-23 02:36:56.572000+02:00
21,22.05,50,2022-08-23 02:52:57.680000+02:00
22,22.1,49,2022-08-23 03:08:58.657000+02:00
23,22.05,49,2022-08-23 03:24:59.728000+02:00
24,22.05,49,2022-08-23 03:41:00.949000+02:00
25,22.05,49,2022-08-23 03:57:02.136000+02:00
26,22.0,49,2022-08-23 04:13:03.289000+02:00
27,22.05,49,2022-08-23 04:29:04.546000+02:00
28,22.1,49,2022-08-23 04:45:05.407000+02:00
29,22.1,49,2022-08-23 05:01:06.223000+02:00
30,22.1,49,2022-08-23 05:17:07.161000+02:00
31,22.15,49,2022-08-23 05:33:07.984000+02:00
32,22.15,49,2022-08-23 05:49:08.415000+02:00
33,22.1,48,2022-08-23 06:05:09.219000+02:00
34,22.0,48,2022-08-23 06:21:10.215000+02:00
35,21.95,48,2022-08-23 06:37:11.312000+02:00
36,21.95,48,2022-08-23 06:53:12.711000+02:00
37,21.85,48,2022-08-23 07:09:14.099000+02:00
38,21.8,47,2022-08-23 07:25:15.944000+02:00
39,21.8,47,2022-08-23 07:41:18.081000+02:00
40,21.7,48,2022-08-23 07:57:20.279000+02:00
41,21.7,48,2022-08-23 08:13:22.563000+02:00
42,21.65,49,2022-08-23 08:29:25.300000+02:00
43,21.65,49,2022-08-23 08:45:27.981000+02:00
44,21.75,48,2022-08-23 09:01:30.376000+02:00
45,21.75,47,2022-08-23 09:17:32.694000+02:00
46,21.6,47,2022-08-23 09:33:34.948000+02:00
47,21.45,46,2022-08-23 09:49:37.811000+02:00
48,21.3,45,2022-08-23 10:05:41.200000+02:00
49,21.25,45,2022-08-23 10:21:45.084000+02:00
50,21.2,45,2022-08-23 10:37:49.047000+02:00
51,21.05,45,2022-08-23 10:53:53.616000+02:00
52,21.0,45,2022-08-23 11:09:58.442000+02:00
53,20.9,45,2022-08-23 11:26:03.288000+02:00
54,20.95,45,2022-08-23 11:42:08.374000+02:00
55,20.85,45,2022-08-23 11:58:13.768000+02:00
56,20.8,45,2022-08-23 12:14:19.217000+02:00
57,20.8,46,2022-08-23 12:30:24.940000+02:00
58,20.75,47,2022-08-23 12:46:30.673000+02:00
59,20.75,47,2022-08-23 13:02:36.405000+02:00
60,20.75,47,2022-08-23 13:18:42.139000+02:00
61,20.75,47,2022-08-23 13:34:47.777000+02:00
62,20.7,47,2022-08-23 13:50:53.724000+02:00
63,20.7,47,2022-08-23 14:06:59.956000+02:00
64,20.65,47,2022-08-23 14:23:06.154000+02:00
65,20.6,47,2022-08-23 14:39:12.245000+02:00
66,20.65,48,2022-08-23 14:55:18.734000+02:00
67,20.6,48,2022-08-23 15:11:25.285000+02:00
68,20.6,48,2022-08-23 15:27:31.820000+02:00
69,20.55,48,2022-08-23 15:43:38.467000+02:00
70,20.55,48,2022-08-23 15:59:45.310000+02:00
71,20.5,48,2022-08-23 16:15:52.110000+02:00
72,20.5,49,2022-08-23 16:31:59.079000+02:00
73,20.45,49,2022-08-23 16:48:06.076000+02:00
74,20.45,49,2022-08-23 17:04:12.945000+02:00
75,20.45,50,2022-08-23 17:20:20.092000+02:00
76,20.45,49,2022-08-23 17:36:27.101000+02:00
77,20.45,49,2022-08-23 17:52:33.695000+02:00
78,20.35,49,2022-08-23 18:08:40.687000+02:00
79,20.3,48,2022-08-23 18:24:48.196000+02:00
80,20.3,48,2022-08-23 18:40:55.881000+02:00
81,20.35,48,2022-08-23 18:57:03.325000+02:00
82,20.55,49,2022-08-23 19:13:10.354000+02:00
83,20.65,51,2022-08-23 19:29:16.779000+02:00
84,20.75,51,2022-08-23 19:45:22.627000+02:00
85,20.8,52,2022-08-23 20:01:28.615000+02:00
86,20.95,54,2022-08-23 20:17:34.117000+02:00
87,21.1,52,2022-08-23 20:33:39.207000+02:00
88,21.2,51,2022-08-23 20:49:43.688000+02:00
89,21.25,52,2022-08-23 21:05:48.273000+02:00
0,21.3,52,2022-08-23 21:21:52.402000+02:00
1,21.25,52,2022-08-23 21:37:56.524000+02:00
2,21.3,52,2022-08-23 21:54:00.424000+02:00
3,21.3,52,2022-08-23 22:10:04.465000+02:00
4,21.35,52,2022-08-23 22:26:08.062000+02:00
5,21.4,52,2022-08-23 22:42:11.663000+02:00
6,21.4,52,2022-08-23 22:58:15.125000+02:00
7,21.45,52,2022-08-23 23:14:18.447000+02:00
8,21.5,52,2022-08-23 23:30:21.478000+02:00
9,21.55,52,2022-08-23 23:46:24.109000+02:00
10,21.6,52,2022-08-24 00:02:27.037000+02:00
11,21.65,51,2022-08-24 00:18:29.617000+02:00
12,21.6,52,2022-08-24 00:34:32.340000+02:00
13,21.65,52,2022-08-24 00:50:34.734000+02:00
14,21.65,51,2022-08-24 01:06:37.322000+02:00
15,21.7,52,2022-08-24 01:22:39.529000+02:00
16,21.75,52,2022-08-24 01:38:41.860000+02:00
17,21.7,52,2022-08-24 01:54:44.240000+02:00
18,21.75,52,2022-08-24 02:10:46.602000+02:00
19,21.75,52,2022-08-24 02:26:48.988000+02:00
20,21.75,52,2022-08-24 02:42:51.500000+02:00
21,21.8,51,2022-08-24 02:58:53.919000+02:00
22,21.7,51,2022-08-24 03:14:56.448000+02:00
23,21.75,52,2022-08-24 03:30:58.680000+02:00
24,21.75,52,2022-08-24 03:47:00.760000+02:00
25,21.8,52,2022-08-24 04:03:02.756000+02:00
26,21.75,52,2022-08-24 04:19:04.735000+02:00
27,21.8,52,2022-08-24 04:35:06.743000+02:00
28,21.75,51,2022-08-24 04:51:09.013000+02:00
29,21.8,51,2022-08-24 05:07:11.093000+02:00
30,21.75,51,2022-08-24 05:23:13.478000+02:00
31,21.75,51,2022-08-24 05:39:15.604000+02:00
32,21.75,51,2022-08-24 05:55:17.792000+02:00
33,21.75,51,2022-08-24 06:11:19.854000+02:00
34,21.75,50,2022-08-24 06:27:21.999000+02:00
35,21.75,50,2022-08-24 06:43:24.347000+02:00
36,21.75,52,2022-08-24 06:59:26.703000+02:00
37,21.6,49,2022-08-24 07:15:29.224000+02:00
38,21.65,49,2022-08-24 07:31:31.779000+02:00
39,21.7,48,2022-08-24 07:47:34.404000+02:00
40,21.75,47,2022-08-24 08:03:36.992000+02:00
41,21.75,46,2022-08-24 08:19:39.176000+02:00
42,21.8,46,2022-08-24 08:35:41.266000+02:00
43,21.8,46,2022-08-24 08:51:43.005000+02:00
44,21.75,47,2022-08-24 09:07:44.989000+02:00
45,21.8,47,2022-08-24 09:23:47.130000+02:00
46,21.8,47,2022-08-24 09:39:49.080000+02:00
47,21.85,47,2022-08-24 09:55:51.061000+02:00
48,21.85,47,2022-08-24 10:11:52.946000+02:00
49,21.85,47,2022-08-24 10:27:54.921000+02:00
50,21.8,47,2022-08-24 10:43:56.982000+02:00
51,21.8,47,2022-08-24 10:59:58.782000+02:00
52,21.9,48,2022-08-24 11:16:00.504000+02:00
53,21.85,48,2022-08-24 11:32:02.056000+02:00
54,21.9,48,2022-08-24 11:48:03.546000+02:00
55,21.9,48,2022-08-24 12:04:05.186000+02:00
56,21.9,49,2022-08-24 12:20:06.521000+02:00
57,21.95,49,2022-08-24 12:36:07.990000+02:00
58,21.95,49,2022-08-24 12:52:09.615000+02:00
59,21.95,48,2022-08-24 13:08:10.976000+02:00
60,22.0,48,2022-08-24 13:24:12.420000+02:00
61,22.0,48,2022-08-24 13:40:13.685000+02:00
62,21.95,48,2022-08-24 13:56:14.955000+02:00
63,22.0,47,2022-08-24 14:12:16.296000+02:00
64,22.0,47,2022-08-24 14:28:17.526000+02:00
65,22.0,48,2022-08-24 14:44:18.794000+02:00
66,22.0,48,2022-08-24 15:00:20.062000+02:00
67,22.0,48,2022-08-24 15:16:21.209000+02:00
68,22.05,49,2022-08-24 15:32:22.506000+02:00
69,22.05,49,2022-08-24 15:48:23.651000+02:00
70,22.05,49,2022-08-24 16:04:24.746000+02:00
71,22.1,50,2022-08-24 16:20:25.690000+02:00
72,22.1,50,2022-08-24 16:36:26.732000+02:00
73,22.1,51,2022-08-24 16:52:27.908000+02:00
74,22.1,51,2022-08-24 17:08:29.209000+02:00
75,22.2,51,2022-08-24 17:24:30.035000+02:00
76,22.1,50,2022-08-24 17:40:30.971000+02:00
77,22.0,51,2022-08-24 17:56:32.046000+02:00
78,22.0,51,2022-08-24 18:12:33.380000+02:00
79,22.0,52,2022-08-24 18:28:34.722000+02:00
80,21.95,52,2022-08-24 18:44:36.290000+02:00
81,21.8,52,2022-08-24 19:00:37.740000+02:00
82,22.0,52,2022-08-24 19:16:39.025000+02:00
83,22.05,53,2022-08-24 19:32:40.009000+02:00
84,22.1,52,2022-08-24 19:48:40.784000+02:00
85,22.15,52,2022-08-24 20:04:41.484000+02:00
86,22.05,52,2022-08-24 20:20:42.487000+02:00
87,22.05,52,2022-08-24 20:36:43.632000+02:00
88,22.0,53,2022-08-24 20:52:44.698000+02:00
89,21.95,53,2022-08-24 21:08:46.690000+02:00
0,22.0,54,2022-08-24 21:24:47.461000+02:00
1,21.95,54,2022-08-24 21:40:48.706000+02:00
2,22.0,54,2022-08-24 21:56:50.101000+02:00
3,22.05,54,2022-08-24 22:12:51.272000+02:00
4,22.1,54,2022-08-24 22:28:52.210000+02:00
5,22.05,54,2022-08-24 22:44:53.317000+02:00
6,22.15,54,2022-08-24 23:00:54.402000+02:00
7,22.05,54,2022-08-24 23:16:55.437000+02:00
8,22.1,53,2022-08-24 23:32:56.482000+02:00
9,22.15,53,2022-08-24 23:48:57.506000+02:00
10,22.2,53,2022-08-25 00:04:58.165000+02:00
11,22.15,53,2022-08-25 00:20:59.030000+02:00
12,22.25,53,2022-08-25 00:36:59.666000+02:00
13,22.2,52,2022-08-25 00:53:00.343000+02:00
14,22.2,52,2022-08-25 01:09:01.021000+02:00
15,22.25,52,2022-08-25 01:25:01.524000+02:00
16,22.25,52,2022-08-25 01:41:01.796000+02:00
17,22.25,52,2022-08-25 01:57:02.016000+02:00
18,22.2,52,2022-08-25 02:13:02.289000+02:00
19,22.15,52,2022-08-25 02:29:02.792000+02:00
20,22.05,52,2022-08-25 02:45:03.420000+02:00
21,22.05,53,2022-08-25 03:01:04.336000+02:00
22,21.95,52,2022-08-25 03:17:05.358000+02:00
23,21.95,53,2022-08-25 03:33:06.592000+02:00
24,21.9,53,2022-08-25 03:49:08.002000+02:00
25,21.95,53,2022-08-25 04:05:09.582000+02:00
26,21.9,52,2022-08-25 04:21:11.114000+02:00
27,21.95,51,2022-08-25 04:37:12.428000+02:00
28,21.95,51,2022-08-25 04:53:13.730000+02:00
29,22.0,50,2022-08-25 05:09:15.131000+02:00
30,22.05,50,2022-08-25 05:25:16.527000+02:00
31,22.0,50,2022-08-25 05:41:17.755000+02:00
32,21.95,50,2022-08-25 05:57:19.280000+02:00
33,22.05,51,2022-08-25 06:13:20.705000+02:00
34,22.05,50,2022-08-25 06:29:22.005000+02:00
35,21.95,50,2022-08-25 06:45:23.343000+02:00
36,21.95,50,2022-08-25 07:01:24.529000+02:00
37,21.95,50,2022-08-25 07:17:25.666000+02:00
38,21.9,50,2022-08-25 07:33:27.094000+02:00
39,21.8,50,2022-08-25 07:49:28.790000+02:00
40,21.8,50,2022-08-25 08:05:30.836000+02:00
41,21.7,51,2022-08-25 08:21:33.036000+02:00
42,21.65,51,2022-08-25 08:37:35.473000+02:00
43,21.6,51,2022-08-25 08:53:38.011000+02:00
44,21.6,51,2022-08-25 09:09:40.665000+02:00
45,21.55,52,2022-08-25 09:25:43.564000+02:00
46,21.6,52,2022-08-25 09:41:46.244000+02:00
47,21.55,53,2022-08-25 09:57:49.147000+02:00
48,21.6,53,2022-08-25 10:13:51.816000+02:00
49,21.6,53,2022-08-25 10:29:54.565000+02:00
50,21.65,54,2022-08-25 10:45:57.092000+02:00
51,21.65,55,2022-08-25 11:01:59.672000+02:00
52,21.65,55,2022-08-25 11:18:02.284000+02:00
53,21.75,55,2022-08-25 11:34:04.514000+02:00
54,21.8,55,2022-08-25 11:50:06.483000+02:00
55,21.85,55,2022-08-25 12:06:08.297000+02:00
56,21.95,55,2022-08-25 12:22:09.803000+02:00
57,22.0,56,2022-08-25 12:38:11.106000+02:00
58,22.05,56,2022-08-25 12:54:12.393000+02:00
59,22.05,56,2022-08-25 13:10:13.433000+02:00
60,22.15,57,2022-08-25 13:26:14.459000+02:00
61,22.25,57,2022-08-25 13:42:15.358000+02:00
62,22.25,56,2022-08-25 13:58:16.010000+02:00
63,22.3,56,2022-08-25 14:14:16.156000+02:00
64,22.35,56,2022-08-25 14:30:16.496000+02:00
65,22.35,56,2022-08-25 14:46:16.432000+02:00
66,22.4,57,2022-08-25 15:02:16.280000+02:00
67,22.45,57,2022-08-25 15:18:15.931000+02:00
68,22.45,57,2022-08-25 15:34:15.313000+02:00
69,22.5,57,2022-08-25 15:50:14.522000+02:00
70,22.6,57,2022-08-25 16:06:13.535000+02:00
71,22.6,57,2022-08-25 16:22:12.448000+02:00
72,22.65,57,2022-08-25 16:38:11.279000+02:00
73,22.65,57,2022-08-25 16:54:09.984000+02:00
74,22.65,57,2022-08-25 17:10:08.802000+02:00
75,22.7,58,2022-08-25 17:26:07.688000+02:00
76,22.75,59,2022-08-25 17:42:06.379000+02:00
77,22.75,59,2022-08-25 17:58:05.293000+02:00
78,22.75,60,2022-08-25 18:14:03.753000+02:00
79,22.8,60,2022-08-25 18:30:02.514000+02:00
80,22.75,60,2022-08-25 18:46:00.927000+02:00
81,22.75,60,2022-08-25 19:01:59.301000+02:00
82,22.75,59,2022-08-25 19:17:57.854000+02:00
83,22.8,59,2022-08-25 19:33:56.506000+02:00
84,22.75,58,2022-08-25 19:49:55.286000+02:00
85,22.8,57,2022-08-25 20:05:53.861000+02:00
86,22.9,57,2022-08-25 20:21:52.301000+02:00
87,23.05,57,2022-08-25 20:37:50.151000+02:00
88,23.1,57,2022-08-25 20:53:47.860000+02:00
89,23.2,56,2022-08-25 21:09:45.083000+02:00
0,23.3,56,2022-08-25 21:25:42.082000+02:00
1,23.3,56,2022-08-25 21:41:38.593000+02:00
2,23.4,56,2022-08-25 21:57:35.122000+02:00
3,23.55,55,2022-08-25 22:13:31.272000+02:00
4,23.5,55,2022-08-25 22:29:27.232000+02:00
5,23.5,54,2022-08-25 22:45:22.980000+02:00
6,23.6,54,2022-08-25 23:01:18.614000+02:00
7,23.6,53,2022-08-25 23:17:14.088000+02:00
8,23.6,53,2022-08-25 23:33:09.335000+02:00
9,23.6,52,2022-08-25 23:49:04.948000+02:00
10,23.6,51,2022-08-26 00:05:00.605000+02:00
11,23.55,51,2022-08-26 00:20:56.061000+02:00
12,23.5,50,2022-08-26 00:36:51.684000+02:00
13,23.55,49,2022-08-26 00:52:47.267000+02:00
14,23.55,49,2022-08-26 01:08:43.045000+02:00
15,23.5,50,2022-08-26 01:24:38.869000+02:00
16,23.5,49,2022-08-26 01:40:34.817000+02:00
17,23.45,50,2022-08-26 01:56:30.789000+02:00
18,23.5,50,2022-08-26 02:12:26.944000+02:00
19,23.5,50,2022-08-26 02:28:22.889000+02:00
20,23.45,50,2022-08-26 02:44:18.793000+02:00
21,23.5,50,2022-08-26 03:00:14.770000+02:00
22,23.45,50,2022-08-26 03:16:11.027000+02:00
23,23.45,50,2022-08-26 03:32:07.244000+02:00
24,23.4,50,2022-08-26 03:48:03.437000+02:00
25,23.3,50,2022-08-26 04:03:59.993000+02:00
26,23.3,50,2022-08-26 04:19:56.624000+02:00
27,23.3,50,2022-08-26 04:35:53.335000+02:00
28,23.25,50,2022-08-26 04:51:49.990000+02:00
29,23.25,50,2022-08-26 05:07:46.726000+02:00
30,23.2,50,2022-08-26 05:23:43.834000+02:00
31,23.15,50,2022-08-26 05:39:41.128000+02:00
32,23.15,50,2022-08-26 05:55:38.651000+02:00
33,23.1,50,2022-08-26 06:11:36.148000+02:00
34,23.1,50,2022-08-26 06:27:33.825000+02:00
35,23.05,50,2022-08-26 06:43:31.300000+02:00
36,23.1,50,2022-08-26 06:59:28.903000+02:00
37,23.1,49,2022-08-26 07:15:26.580000+02:00
38,23.1,49,2022-08-26 07:31:24.461000+02:00
39,23.15,48,2022-08-26 07:47:22+02:00
40,23.25,48,2022-08-26 08:03:19.237000+02:00
41,23.3,48,2022-08-26 08:19:16.255000+02:00
42,23.15,47,2022-08-26 08:35:13.505000+02:00
43,23.1,47,2022-08-26 08:51:10.758000+02:00
44,23.15,47,2022-08-26 09:23:05.709000+02:00
45,23.2,48,2022-08-26 09:39:02.922000+02:00
46,23.25,48,2022-08-26 09:54:59.930000+02:00
47,23.05,50,2022-08-26 11:14:46.573000+02:00
48,22.9,51,2022-08-26 11:30:43.337000+02:00
49,22.75,51,2022-08-26 11:46:41.321000+02:00
50,22.65,51,2022-08-26 12:02:39.854000+02:00
51,22.65,51,2022-08-26 12:18:38.762000+02:00
52,22.55,51,2022-08-26 12:34:38.100000+02:00
53,22.45,51,2022-08-26 12:50:37.636000+02:00
54,22.35,51,2022-08-26 13:06:37.402000+02:00
55,22.3,51,2022-08-26 13:22:37.567000+02:00
56,22.3,51,2022-08-26 13:38:37.713000+02:00
57,22.2,51,2022-08-26 13:54:37.996000+02:00
58,22.1,51,2022-08-26 14:10:38.546000+02:00
59,22.0,51,2022-08-26 14:26:39.471000+02:00
60,21.95,51,2022-08-26 14:42:40.699000+02:00
61,21.9,52,2022-08-26 14:58:42.082000+02:00
62,21.8,53,2022-08-26 15:14:43.958000+02:00
63,21.75,53,2022-08-26 15:30:45.760000+02:00
64,21.65,54,2022-08-26 15:46:47.718000+02:00
65,21.65,54,2022-08-26 16:02:50.236000+02:00
66,21.55,55,2022-08-26 16:18:52.989000+02:00
67,21.45,55,2022-08-26 16:34:55.750000+02:00
68,21.35,55,2022-08-26 16:50:58.927000+02:00
69,21.3,55,2022-08-26 17:07:02.468000+02:00
70,21.35,55,2022-08-26 17:23:06.388000+02:00
71,21.35,55,2022-08-26 17:39:09.837000+02:00
72,21.3,55,2022-08-26 17:55:13.592000+02:00
73,21.2,55,2022-08-26 18:11:17.703000+02:00
74,21.1,55,2022-08-26 18:27:22.113000+02:00
75,21.05,56,2022-08-26 18:43:26.860000+02:00
76,21.0,57,2022-08-26 18:59:31.722000+02:00
77,20.95,57,2022-08-26 19:15:36.803000+02:00
78,20.95,57,2022-08-26 19:31:41.842000+02:00
79,21.0,58,2022-08-26 19:47:47.094000+02:00
80,21.3,58,2022-08-26 20:03:51.505000+02:00
81,21.4,57,2022-08-26 20:19:55.135000+02:00
82,21.55,57,2022-08-26 20:35:58.282000+02:00
83,21.55,56,2022-08-26 20:52:01.345000+02:00
84,21.6,56,2022-08-26 21:08:04.073000+02:00
0,21.7,56,2022-08-26 21:24:07.015000+02:00
1,21.75,57,2022-08-26 21:40:09.442000+02:00
2,21.8,57,2022-08-26 21:56:11.487000+02:00
3,21.9,56,2022-08-26 22:12:13.260000+02:00
4,21.9,56,2022-08-26 22:28:14.766000+02:00
5,21.95,56,2022-08-26 22:44:16.274000+02:00
6,21.9,56,2022-08-26 23:00:17.836000+02:00
7,21.95,56,2022-08-26 23:16:19.408000+02:00
8,22.0,56,2022-08-26 23:32:20.946000+02:00
9,22.0,56,2022-08-26 23:48:22.280000+02:00
10,21.95,56,2022-08-27 00:04:23.706000+02:00
11,22.05,56,2022-08-27 00:20:24.853000+02:00
12,22.0,55,2022-08-27 00:36:26.268000+02:00
13,22.05,55,2022-08-27 00:52:27.368000+02:00
14,22.1,55,2022-08-27 01:08:28.602000+02:00
15,22.05,55,2022-08-27 01:24:29.757000+02:00
16,22.05,55,2022-08-27 01:40:30.847000+02:00
17,22.05,55,2022-08-27 01:56:32.037000+02:00
18,22.1,55,2022-08-27 02:12:32.831000+02:00
19,22.1,55,2022-08-27 02:28:33.861000+02:00
20,22.1,55,2022-08-27 02:44:34.824000+02:00
21,22.25,55,2022-08-27 03:00:35.540000+02:00
22,22.25,54,2022-08-27 03:16:35.988000+02:00
23,22.25,54,2022-08-27 03:32:36.512000+02:00
24,22.3,54,2022-08-27 03:48:36.645000+02:00
25,22.3,54,2022-08-27 04:04:36.841000+02:00
26,22.25,54,2022-08-27 04:20:37.173000+02:00
27,22.25,54,2022-08-27 04:36:37.589000+02:00
28,22.2,54,2022-08-27 04:52:38.230000+02:00
29,22.15,54,2022-08-27 05:08:38.984000+02:00
30,22.15,53,2022-08-27 05:24:39.521000+02:00
31,22.15,53,2022-08-27 05:40:40.380000+02:00
32,22.1,53,2022-08-27 05:56:41+02:00
33,22.1,53,2022-08-27 06:12:41.716000+02:00
34,22.15,53,2022-08-27 06:28:42.618000+02:00
35,22.1,53,2022-08-27 06:44:43.284000+02:00
36,22.1,53,2022-08-27 07:00:44.138000+02:00
37,22.1,53,2022-08-27 07:16:45.034000+02:00
38,22.15,53,2022-08-27 07:32:46.131000+02:00
39,22.0,52,2022-08-27 07:48:47.037000+02:00
40,21.95,52,2022-08-27 08:04:48.779000+02:00
41,21.8,52,2022-08-27 08:20:50.730000+02:00
42,21.8,52,2022-08-27 08:36:53.677000+02:00
43,21.75,52,2022-08-27 08:52:55.212000+02:00
44,21.7,52,2022-08-27 09:08:57.864000+02:00
45,21.65,52,2022-08-27 09:25:00.427000+02:00
46,21.6,51,2022-08-27 09:41:03.058000+02:00
47,21.6,52,2022-08-27 09:57:05.913000+02:00
48,21.55,52,2022-08-27 10:13:08.983000+02:00
49,21.6,53,2022-08-27 10:29:11.823000+02:00
50,21.55,53,2022-08-27 10:45:14.883000+02:00
51,21.55,52,2022-08-27 11:01:17.945000+02:00
52,21.55,51,2022-08-27 11:17:21.047000+02:00
53,21.55,51,2022-08-27 11:33:24.102000+02:00
54,21.6,52,2022-08-27 11:49:27.243000+02:00
55,21.6,52,2022-08-27 12:05:30.127000+02:00
56,21.55,51,2022-08-27 12:21:33.131000+02:00
57,21.5,50,2022-08-27 12:37:36.236000+02:00
58,21.45,49,2022-08-27 12:53:39.617000+02:00
59,21.3,49,2022-08-27 13:09:43.325000+02:00
60,21.25,48,2022-08-27 13:25:47.425000+02:00
61,21.15,48,2022-08-27 13:41:51.889000+02:00
62,21.05,48,2022-08-27 13:57:56.599000+02:00
63,20.95,49,2022-08-27 14:14:01.438000+02:00
64,20.9,49,2022-08-27 14:30:06.494000+02:00
65,20.85,49,2022-08-27 14:46:11.883000+02:00
66,20.8,49,2022-08-27 15:02:17.410000+02:00
67,20.8,49,2022-08-27 15:18:23.206000+02:00
68,20.7,48,2022-08-27 15:34:29.026000+02:00
69,20.65,48,2022-08-27 15:50:35.169000+02:00
70,20.55,48,2022-08-27 16:06:41.424000+02:00
71,20.45,49,2022-08-27 16:22:48.118000+02:00
72,20.4,49,2022-08-27 16:38:54.960000+02:00
73,20.45,49,2022-08-27 16:55:01.952000+02:00
74,20.5,49,2022-08-27 17:11:08.659000+02:00
75,20.55,49,2022-08-27 17:27:15.141000+02:00
76,20.6,49,2022-08-27 17:43:21.508000+02:00
77,20.65,49,2022-08-27 17:59:27.708000+02:00
78,20.65,49,2022-08-27 18:15:33.662000+02:00
79,20.7,48,2022-08-27 18:31:39.953000+02:00
80,20.65,48,2022-08-27 18:47:46.111000+02:00
81,20.7,48,2022-08-27 19:03:52.354000+02:00
