,2OfficeDoor,timestamp
18,NOT_PRESENT,2022-11-18 19:16:43.630000+01:00
19,PRESENT,2022-11-18 19:16:55.761000+01:00
20,NOT_PRESENT,2022-11-18 19:51:02.656000+01:00
21,PRESENT,2022-11-18 20:05:55.550000+01:00
22,NOT_PRESENT,2022-11-18 20:10:26.155000+01:00
0,PRESENT,2022-11-19 07:22:13.714000+01:00
1,NOT_PRESENT,2022-11-19 07:44:53.849000+01:00
2,PRESENT,2022-11-19 08:05:13.430000+01:00
3,NOT_PRESENT,2022-11-19 08:17:24.037000+01:00
4,PRESENT,2022-11-19 08:18:54.606000+01:00
5,NOT_PRESENT,2022-11-19 08:22:20.717000+01:00
6,PRESENT,2022-11-19 08:39:44.546000+01:00
7,NOT_PRESENT,2022-11-19 08:43:31.877000+01:00
8,PRESENT,2022-11-19 08:47:01.304000+01:00
9,NOT_PRESENT,2022-11-19 08:57:27.309000+01:00
10,PRESENT,2022-11-19 09:30:12.818000+01:00
11,NOT_PRESENT,2022-11-19 10:35:37.123000+01:00
12,PRESENT,2022-11-19 12:05:49.496000+01:00
13,NOT_PRESENT,2022-11-19 12:26:30.750000+01:00
14,PRESENT,2022-11-19 12:26:47.137000+01:00
15,NOT_PRESENT,2022-11-19 15:05:48.178000+01:00
16,PRESENT,2022-11-19 15:06:05.931000+01:00
17,NOT_PRESENT,2022-11-19 15:32:45.365000+01:00
18,PRESENT,2022-11-19 15:34:06.762000+01:00
19,NOT_PRESENT,2022-11-19 15:48:55.844000+01:00
20,PRESENT,2022-11-19 15:49:16.548000+01:00
21,NOT_PRESENT,2022-11-19 15:49:21.239000+01:00
22,PRESENT,2022-11-19 15:49:40.909000+01:00
23,NOT_PRESENT,2022-11-19 16:07:57.170000+01:00
24,PRESENT,2022-11-19 16:08:12.890000+01:00
25,NOT_PRESENT,2022-11-19 18:35:28.687000+01:00
26,PRESENT,2022-11-19 18:35:32.232000+01:00
27,NOT_PRESENT,2022-11-19 18:35:42.926000+01:00
28,PRESENT,2022-11-19 18:35:58.540000+01:00
29,NOT_PRESENT,2022-11-19 19:19:00.547000+01:00
30,PRESENT,2022-11-19 19:20:24.111000+01:00
0,NOT_PRESENT,2022-11-19 20:35:09.329000+01:00
1,PRESENT,2022-11-20 08:21:05.737000+01:00
2,NOT_PRESENT,2022-11-20 09:50:32.687000+01:00
3,PRESENT,2022-11-20 09:51:21.885000+01:00
4,NOT_PRESENT,2022-11-20 09:55:27.840000+01:00
5,PRESENT,2022-11-20 09:55:34.538000+01:00
6,NOT_PRESENT,2022-11-20 10:48:40.646000+01:00
7,PRESENT,2022-11-20 10:48:46.163000+01:00
8,NOT_PRESENT,2022-11-20 11:20:37.631000+01:00
9,PRESENT,2022-11-20 11:20:45.595000+01:00
10,NOT_PRESENT,2022-11-20 11:28:48.230000+01:00
11,PRESENT,2022-11-20 11:52:05.115000+01:00
12,NOT_PRESENT,2022-11-20 12:14:37.598000+01:00
13,PRESENT,2022-11-20 12:14:40.328000+01:00
14,NOT_PRESENT,2022-11-20 13:18:41.244000+01:00
15,PRESENT,2022-11-20 13:18:43.988000+01:00
16,NOT_PRESENT,2022-11-20 13:39:15.505000+01:00
17,PRESENT,2022-11-20 13:39:20.372000+01:00
18,NOT_PRESENT,2022-11-20 13:41:30.037000+01:00
19,PRESENT,2022-11-20 13:43:25.988000+01:00
20,NOT_PRESENT,2022-11-20 15:06:40.720000+01:00
21,PRESENT,2022-11-20 15:26:23.633000+01:00
22,NOT_PRESENT,2022-11-20 16:26:40.052000+01:00
23,PRESENT,2022-11-20 16:27:28.919000+01:00
24,NOT_PRESENT,2022-11-20 17:05:45.039000+01:00
25,PRESENT,2022-11-20 17:05:56.509000+01:00
26,NOT_PRESENT,2022-11-20 17:14:44.006000+01:00
27,PRESENT,2022-11-20 17:15:01.062000+01:00
0,NOT_PRESENT,2022-11-20 23:15:23.785000+01:00
1,PRESENT,2022-11-21 06:58:30.652000+01:00
2,NOT_PRESENT,2022-11-21 16:12:29.337000+01:00
3,PRESENT,2022-11-21 16:12:49.392000+01:00
4,NOT_PRESENT,2022-11-21 16:36:04.880000+01:00
5,PRESENT,2022-11-21 16:36:25.596000+01:00
0,NOT_PRESENT,2022-11-21 23:27:31.170000+01:00
1,PRESENT,2022-11-21 23:29:14.450000+01:00
2,NOT_PRESENT,2022-11-22 06:43:41.497000+01:00
3,PRESENT,2022-11-22 07:26:22.813000+01:00
4,NOT_PRESENT,2022-11-22 07:43:21.094000+01:00
5,PRESENT,2022-11-22 16:03:29.004000+01:00
6,NOT_PRESENT,2022-11-22 19:30:05.520000+01:00
7,PRESENT,2022-11-22 19:30:37.762000+01:00
8,NOT_PRESENT,2022-11-22 19:43:34.581000+01:00
9,PRESENT,2022-11-22 19:43:38.176000+01:00
0,NOT_PRESENT,2022-11-22 20:55:11.869000+01:00
1,PRESENT,2022-11-23 01:17:18.205000+01:00
2,NOT_PRESENT,2022-11-23 06:04:23.874000+01:00
3,PRESENT,2022-11-23 06:04:32.754000+01:00
4,NOT_PRESENT,2022-11-23 06:40:39.758000+01:00
5,PRESENT,2022-11-23 06:40:42.075000+01:00
6,NOT_PRESENT,2022-11-23 16:16:02.200000+01:00
7,PRESENT,2022-11-23 16:22:01.550000+01:00
8,NOT_PRESENT,2022-11-23 16:27:08.844000+01:00
9,PRESENT,2022-11-23 16:27:39.064000+01:00
10,NOT_PRESENT,2022-11-23 17:40:46.609000+01:00
11,PRESENT,2022-11-23 17:40:55.417000+01:00
12,NOT_PRESENT,2022-11-23 17:44:40.352000+01:00
13,PRESENT,2022-11-23 17:44:51.838000+01:00
14,NOT_PRESENT,2022-11-23 19:57:35.074000+01:00
0,PRESENT,2022-11-24 02:03:37.547000+01:00
1,NOT_PRESENT,2022-11-24 07:01:50.867000+01:00
2,PRESENT,2022-11-24 07:23:20.729000+01:00
3,NOT_PRESENT,2022-11-24 07:31:36.492000+01:00
4,PRESENT,2022-11-24 07:42:33.505000+01:00
0,NOT_PRESENT,2022-11-24 22:23:20.203000+01:00
1,PRESENT,2022-11-25 15:43:48.589000+01:00
2,NOT_PRESENT,2022-11-25 16:48:42.885000+01:00
3,PRESENT,2022-11-25 16:48:51.669000+01:00
4,NOT_PRESENT,2022-11-25 17:10:30.945000+01:00
5,PRESENT,2022-11-25 17:22:42.925000+01:00
6,NOT_PRESENT,2022-11-25 17:24:49.331000+01:00
7,PRESENT,2022-11-25 17:26:37.487000+01:00
0,NOT_PRESENT,2022-11-27 16:28:20.091000+01:00
1,PRESENT,2022-11-27 16:56:55.712000+01:00
2,NOT_PRESENT,2022-11-27 19:24:00.462000+01:00
0,PRESENT,2022-11-30 16:24:35.216000+01:00
0,NOT_PRESENT,2022-11-30 20:12:45.538000+01:00
1,PRESENT,2022-11-30 20:13:12.490000+01:00
2,NOT_PRESENT,2022-11-30 20:13:24.321000+01:00
3,PRESENT,2022-12-01 07:47:21.751000+01:00
4,NOT_PRESENT,2022-12-01 15:25:09.665000+01:00
5,PRESENT,2022-12-01 15:25:16.215000+01:00
6,NOT_PRESENT,2022-12-01 15:30:34.826000+01:00
7,PRESENT,2022-12-01 16:36:33.073000+01:00
8,NOT_PRESENT,2022-12-01 17:39:16.917000+01:00
9,PRESENT,2022-12-01 17:49:50.580000+01:00
10,NOT_PRESENT,2022-12-01 18:46:01.043000+01:00
11,PRESENT,2022-12-01 18:46:35.098000+01:00
12,NOT_PRESENT,2022-12-01 18:46:41.013000+01:00
13,PRESENT,2022-12-01 19:12:29.720000+01:00
14,NOT_PRESENT,2022-12-01 19:14:02.486000+01:00
15,PRESENT,2022-12-01 19:22:31.688000+01:00
16,NOT_PRESENT,2022-12-01 19:27:18.860000+01:00
17,PRESENT,2022-12-01 19:27:42.020000+01:00
18,NOT_PRESENT,2022-12-01 19:42:09.220000+01:00
19,PRESENT,2022-12-01 19:43:35.852000+01:00
20,NOT_PRESENT,2022-12-01 19:57:02.648000+01:00
0,PRESENT,2022-12-02 09:53:43.070000+01:00
1,NOT_PRESENT,2022-12-02 15:44:08.275000+01:00
2,PRESENT,2022-12-02 16:21:59.620000+01:00
3,NOT_PRESENT,2022-12-02 19:07:36.457000+01:00
0,PRESENT,2022-12-02 22:52:23.721000+01:00
1,NOT_PRESENT,2022-12-03 05:25:08.732000+01:00
2,PRESENT,2022-12-03 07:55:06.114000+01:00
3,NOT_PRESENT,2022-12-03 08:20:21.169000+01:00
4,PRESENT,2022-12-03 08:22:26.381000+01:00
5,NOT_PRESENT,2022-12-03 08:28:59.139000+01:00
6,PRESENT,2022-12-03 08:29:18.178000+01:00
7,NOT_PRESENT,2022-12-03 11:32:13.098000+01:00
8,PRESENT,2022-12-03 11:33:44.158000+01:00
9,NOT_PRESENT,2022-12-03 16:12:21.549000+01:00
0,PRESENT,2022-12-04 01:46:18.011000+01:00
1,NOT_PRESENT,2022-12-04 01:46:20.132000+01:00
2,PRESENT,2022-12-04 08:12:51.959000+01:00
3,NOT_PRESENT,2022-12-04 08:42:02.721000+01:00
4,PRESENT,2022-12-04 08:42:30.036000+01:00
5,NOT_PRESENT,2022-12-04 11:33:50.239000+01:00
6,PRESENT,2022-12-04 12:04:31.371000+01:00
7,NOT_PRESENT,2022-12-04 12:20:33.492000+01:00
8,PRESENT,2022-12-04 12:40:09.172000+01:00
0,NOT_PRESENT,2022-12-04 21:16:34.706000+01:00
1,PRESENT,2022-12-04 21:45:36.431000+01:00
2,NOT_PRESENT,2022-12-04 23:08:36.588000+01:00
3,PRESENT,2022-12-04 23:10:07.734000+01:00
4,NOT_PRESENT,2022-12-04 23:17:43.859000+01:00
5,PRESENT,2022-12-05 00:10:00.006000+01:00
6,NOT_PRESENT,2022-12-05 07:07:28.423000+01:00
7,PRESENT,2022-12-05 15:59:58.290000+01:00
8,NOT_PRESENT,2022-12-05 17:22:54.682000+01:00
9,PRESENT,2022-12-05 17:23:15.765000+01:00
10,NOT_PRESENT,2022-12-05 18:32:53.078000+01:00
11,PRESENT,2022-12-05 18:59:20.017000+01:00
12,NOT_PRESENT,2022-12-05 19:04:05.582000+01:00
13,PRESENT,2022-12-05 19:04:16.177000+01:00
14,NOT_PRESENT,2022-12-05 19:10:04.029000+01:00
15,PRESENT,2022-12-05 19:10:16.131000+01:00
16,NOT_PRESENT,2022-12-05 19:10:50.511000+01:00
17,PRESENT,2022-12-05 19:11:00.434000+01:00
0,NOT_PRESENT,2022-12-05 20:35:11.354000+01:00
1,PRESENT,2022-12-06 07:07:13.138000+01:00
2,NOT_PRESENT,2022-12-06 16:02:27.741000+01:00
3,PRESENT,2022-12-06 17:29:27.870000+01:00
4,NOT_PRESENT,2022-12-06 17:34:10.838000+01:00
5,PRESENT,2022-12-06 18:10:35.415000+01:00
6,NOT_PRESENT,2022-12-06 18:15:03.180000+01:00
7,PRESENT,2022-12-06 18:15:19.278000+01:00
8,NOT_PRESENT,2022-12-06 18:28:31.332000+01:00
0,PRESENT,2022-12-06 22:26:24.098000+01:00
1,NOT_PRESENT,2022-12-07 03:40:28.200000+01:00
2,PRESENT,2022-12-07 06:47:46.326000+01:00
3,NOT_PRESENT,2022-12-07 17:40:21.301000+01:00
4,PRESENT,2022-12-07 17:40:26.162000+01:00
5,NOT_PRESENT,2022-12-07 17:45:55.968000+01:00
6,PRESENT,2022-12-07 18:31:34.520000+01:00
7,NOT_PRESENT,2022-12-07 19:22:42.885000+01:00
8,PRESENT,2022-12-07 19:22:57.258000+01:00
0,NOT_PRESENT,2022-12-08 07:45:53.699000+01:00
1,PRESENT,2022-12-08 19:16:04.248000+01:00
0,NOT_PRESENT,2022-12-09 09:33:56.048000+01:00
1,PRESENT,2022-12-09 09:34:25.669000+01:00
2,NOT_PRESENT,2022-12-09 11:25:42.102000+01:00
3,PRESENT,2022-12-09 11:30:31.056000+01:00
4,NOT_PRESENT,2022-12-09 12:32:56.663000+01:00
5,PRESENT,2022-12-09 12:33:11.736000+01:00
6,NOT_PRESENT,2022-12-09 13:36:56.636000+01:00
7,PRESENT,2022-12-09 20:10:57.132000+01:00
0,NOT_PRESENT,2022-12-10 08:50:59.115000+01:00
1,PRESENT,2022-12-10 08:55:40.778000+01:00
2,NOT_PRESENT,2022-12-10 11:50:49.880000+01:00
3,PRESENT,2022-12-10 11:51:09.932000+01:00
4,NOT_PRESENT,2022-12-10 14:48:50.647000+01:00
5,PRESENT,2022-12-10 14:50:19.095000+01:00
6,NOT_PRESENT,2022-12-10 14:51:33.214000+01:00
7,PRESENT,2022-12-10 14:52:16.526000+01:00
8,NOT_PRESENT,2022-12-10 15:34:07.413000+01:00
9,PRESENT,2022-12-10 15:34:19.349000+01:00
10,NOT_PRESENT,2022-12-10 15:34:21.474000+01:00
11,PRESENT,2022-12-10 15:34:39.393000+01:00
12,NOT_PRESENT,2022-12-10 15:34:57.829000+01:00
13,PRESENT,2022-12-10 15:35:03.117000+01:00
14,NOT_PRESENT,2022-12-10 17:50:32.441000+01:00
15,PRESENT,2022-12-10 17:51:02.037000+01:00
16,NOT_PRESENT,2022-12-10 17:51:10.727000+01:00
17,PRESENT,2022-12-10 17:51:18.593000+01:00
18,NOT_PRESENT,2022-12-10 17:54:33.549000+01:00
19,PRESENT,2022-12-10 17:54:40.089000+01:00
20,NOT_PRESENT,2022-12-10 19:21:29.332000+01:00
21,PRESENT,2022-12-10 20:06:41.907000+01:00
22,NOT_PRESENT,2022-12-10 20:08:33.230000+01:00
23,PRESENT,2022-12-10 20:08:40.586000+01:00
0,NOT_PRESENT,2022-12-10 20:17:15.889000+01:00
1,PRESENT,2022-12-10 20:24:36.252000+01:00
2,NOT_PRESENT,2022-12-10 21:00:15.579000+01:00
3,PRESENT,2022-12-10 21:00:23.299000+01:00
4,NOT_PRESENT,2022-12-10 21:00:28.637000+01:00
5,PRESENT,2022-12-11 07:53:37.698000+01:00
6,NOT_PRESENT,2022-12-11 08:08:04.290000+01:00
7,PRESENT,2022-12-11 09:06:55.112000+01:00
8,NOT_PRESENT,2022-12-11 09:06:58.690000+01:00
9,PRESENT,2022-12-11 09:07:06.248000+01:00
10,NOT_PRESENT,2022-12-11 09:07:18.154000+01:00
11,PRESENT,2022-12-11 09:22:31.495000+01:00
12,NOT_PRESENT,2022-12-11 11:47:48.373000+01:00
13,PRESENT,2022-12-11 11:47:53.815000+01:00
14,NOT_PRESENT,2022-12-11 14:19:42.391000+01:00
15,PRESENT,2022-12-11 16:07:12.605000+01:00
16,NOT_PRESENT,2022-12-11 16:36:56.790000+01:00
0,PRESENT,2022-12-12 07:31:46.305000+01:00
1,NOT_PRESENT,2022-12-12 15:25:07.344000+01:00
0,PRESENT,2022-12-12 20:19:30.637000+01:00
1,NOT_PRESENT,2022-12-12 20:51:03.882000+01:00
2,PRESENT,2022-12-13 06:39:40.078000+01:00
3,NOT_PRESENT,2022-12-13 07:17:54.223000+01:00
4,PRESENT,2022-12-13 07:18:00.924000+01:00
5,NOT_PRESENT,2022-12-13 17:57:48.391000+01:00
0,PRESENT,2022-12-13 20:27:17.234000+01:00
1,NOT_PRESENT,2022-12-13 21:03:17.173000+01:00
2,PRESENT,2022-12-13 21:03:20.128000+01:00
3,NOT_PRESENT,2022-12-14 01:02:12.403000+01:00
4,PRESENT,2022-12-14 07:43:45.882000+01:00
5,NOT_PRESENT,2022-12-14 15:55:05.908000+01:00
6,PRESENT,2022-12-14 15:55:13.872000+01:00
7,NOT_PRESENT,2022-12-14 19:22:09.700000+01:00
0,PRESENT,2022-12-15 17:04:39.805000+01:00
1,NOT_PRESENT,2022-12-15 17:15:49.615000+01:00
0,PRESENT,2022-12-16 03:48:18.388000+01:00
1,NOT_PRESENT,2022-12-16 06:45:47.390000+01:00
2,PRESENT,2022-12-16 07:12:17.730000+01:00
3,NOT_PRESENT,2022-12-16 15:30:33.408000+01:00
4,PRESENT,2022-12-16 15:30:59.632000+01:00
5,NOT_PRESENT,2022-12-16 15:50:29.159000+01:00
6,PRESENT,2022-12-16 15:50:35.848000+01:00
7,NOT_PRESENT,2022-12-16 16:54:53.210000+01:00
8,PRESENT,2022-12-16 16:58:23.238000+01:00
9,NOT_PRESENT,2022-12-16 18:09:34.370000+01:00
0,PRESENT,2022-12-17 10:39:06.282000+01:00
1,NOT_PRESENT,2022-12-17 10:58:11.770000+01:00
2,PRESENT,2022-12-17 10:58:32.181000+01:00
3,NOT_PRESENT,2022-12-17 11:03:42.500000+01:00
4,PRESENT,2022-12-17 11:03:56.185000+01:00
5,NOT_PRESENT,2022-12-17 11:09:08.387000+01:00
6,PRESENT,2022-12-17 11:10:05.776000+01:00
7,NOT_PRESENT,2022-12-17 12:38:23.430000+01:00
8,PRESENT,2022-12-17 12:42:07.508000+01:00
9,NOT_PRESENT,2022-12-17 12:53:40.736000+01:00
10,PRESENT,2022-12-17 13:07:34.659000+01:00
11,NOT_PRESENT,2022-12-17 13:11:16.905000+01:00
12,PRESENT,2022-12-17 14:21:54.743000+01:00
13,NOT_PRESENT,2022-12-17 14:28:24.053000+01:00
14,PRESENT,2022-12-17 14:28:32.171000+01:00
15,NOT_PRESENT,2022-12-17 15:50:08.096000+01:00
0,PRESENT,2022-12-17 20:26:41.969000+01:00
1,NOT_PRESENT,2022-12-17 20:26:44.295000+01:00
2,PRESENT,2022-12-18 08:28:29.796000+01:00
3,NOT_PRESENT,2022-12-18 09:22:56.018000+01:00
4,PRESENT,2022-12-18 09:23:05.484000+01:00
5,NOT_PRESENT,2022-12-18 09:23:57.938000+01:00
6,PRESENT,2022-12-18 09:24:10.771000+01:00
7,NOT_PRESENT,2022-12-18 10:33:44.127000+01:00
8,PRESENT,2022-12-18 10:34:10.140000+01:00
9,NOT_PRESENT,2022-12-18 10:45:26.523000+01:00
10,PRESENT,2022-12-18 10:45:37.966000+01:00
11,NOT_PRESENT,2022-12-18 10:45:56.587000+01:00
12,PRESENT,2022-12-18 11:15:08.238000+01:00
13,NOT_PRESENT,2022-12-18 11:34:49.902000+01:00
14,PRESENT,2022-12-18 11:35:05.349000+01:00
15,NOT_PRESENT,2022-12-18 11:43:25.646000+01:00
16,PRESENT,2022-12-18 11:50:04.942000+01:00
17,NOT_PRESENT,2022-12-18 11:56:23.566000+01:00
18,PRESENT,2022-12-18 18:25:09.155000+01:00
19,NOT_PRESENT,2022-12-18 18:25:36.505000+01:00
20,PRESENT,2022-12-18 18:25:41.809000+01:00
21,NOT_PRESENT,2022-12-18 18:26:15.932000+01:00
22,PRESENT,2022-12-18 18:30:04.924000+01:00
23,NOT_PRESENT,2022-12-18 18:38:39.783000+01:00
24,PRESENT,2022-12-18 18:38:49.225000+01:00
0,NOT_PRESENT,2022-12-19 01:17:11.658000+01:00
1,PRESENT,2022-12-19 01:20:07.878000+01:00
2,NOT_PRESENT,2022-12-19 06:55:33.341000+01:00
3,PRESENT,2022-12-19 06:56:27.028000+01:00
4,NOT_PRESENT,2022-12-19 07:25:20.988000+01:00
0,PRESENT,2022-12-20 07:34:39.114000+01:00
1,NOT_PRESENT,2022-12-20 09:17:19.330000+01:00
0,PRESENT,2022-12-21 00:16:34.259000+01:00
1,NOT_PRESENT,2022-12-21 07:59:12.653000+01:00
2,PRESENT,2022-12-21 07:59:18.803000+01:00
3,NOT_PRESENT,2022-12-21 07:59:27.433000+01:00
4,PRESENT,2022-12-21 07:59:31.480000+01:00
5,NOT_PRESENT,2022-12-21 08:19:32.961000+01:00
6,PRESENT,2022-12-21 09:30:49.270000+01:00
0,NOT_PRESENT,2022-12-22 01:53:19.461000+01:00
1,PRESENT,2022-12-22 01:56:35.475000+01:00
2,NOT_PRESENT,2022-12-22 07:04:52.129000+01:00
0,PRESENT,2022-12-23 07:44:36.958000+01:00
1,NOT_PRESENT,2022-12-23 11:38:49.273000+01:00
2,PRESENT,2022-12-23 11:38:56.765000+01:00
3,NOT_PRESENT,2022-12-23 11:57:46.358000+01:00
4,PRESENT,2022-12-23 11:58:06.055000+01:00
5,NOT_PRESENT,2022-12-23 12:04:40.492000+01:00
6,PRESENT,2022-12-23 12:04:47.941000+01:00
7,NOT_PRESENT,2022-12-23 12:45:20.358000+01:00
8,PRESENT,2022-12-23 12:45:25.842000+01:00
0,NOT_PRESENT,2022-12-26 13:49:57.996000+01:00
1,PRESENT,2022-12-26 13:55:59.263000+01:00
2,NOT_PRESENT,2022-12-26 16:04:04.816000+01:00
0,PRESENT,2022-12-27 00:26:34.367000+01:00
1,NOT_PRESENT,2022-12-27 05:53:53.364000+01:00
2,PRESENT,2022-12-27 05:54:04.401000+01:00
3,NOT_PRESENT,2022-12-27 06:15:33.009000+01:00
4,PRESENT,2022-12-27 06:15:36.580000+01:00
5,NOT_PRESENT,2022-12-27 06:48:14.479000+01:00
6,PRESENT,2022-12-27 12:21:06.067000+01:00
7,NOT_PRESENT,2022-12-27 12:37:07.893000+01:00
8,PRESENT,2022-12-27 12:37:13.824000+01:00
9,NOT_PRESENT,2022-12-27 12:49:16.766000+01:00
10,PRESENT,2022-12-27 13:25:09.705000+01:00
11,NOT_PRESENT,2022-12-27 13:35:34.040000+01:00
0,PRESENT,2022-12-28 10:07:42.668000+01:00
1,NOT_PRESENT,2022-12-28 10:12:11.848000+01:00
2,PRESENT,2022-12-28 10:12:27.454000+01:00
3,NOT_PRESENT,2022-12-28 10:25:54.521000+01:00
4,PRESENT,2022-12-28 10:26:01.283000+01:00
5,NOT_PRESENT,2022-12-28 11:41:36.722000+01:00
6,PRESENT,2022-12-28 11:41:52.994000+01:00
7,NOT_PRESENT,2022-12-28 11:43:29.946000+01:00
8,PRESENT,2022-12-28 11:43:48.669000+01:00
9,NOT_PRESENT,2022-12-28 11:45:35.645000+01:00
10,PRESENT,2022-12-28 11:52:20.286000+01:00
11,NOT_PRESENT,2022-12-28 11:55:25.195000+01:00
12,PRESENT,2022-12-28 12:11:01.964000+01:00
13,NOT_PRESENT,2022-12-28 12:18:14.871000+01:00
14,PRESENT,2022-12-28 12:18:32.243000+01:00
15,NOT_PRESENT,2022-12-28 14:34:27.627000+01:00
16,PRESENT,2022-12-28 14:52:21.667000+01:00
17,NOT_PRESENT,2022-12-28 14:55:44.921000+01:00
18,PRESENT,2022-12-28 14:56:55.508000+01:00
19,NOT_PRESENT,2022-12-28 16:29:27.334000+01:00
20,PRESENT,2022-12-28 16:29:47.607000+01:00
21,NOT_PRESENT,2022-12-28 18:00:24.743000+01:00
22,PRESENT,2022-12-28 18:00:30.215000+01:00
23,NOT_PRESENT,2022-12-28 18:40:32.580000+01:00
0,PRESENT,2022-12-29 07:52:53.128000+01:00
1,NOT_PRESENT,2022-12-29 09:29:50.796000+01:00
2,PRESENT,2022-12-29 09:29:53.725000+01:00
3,NOT_PRESENT,2022-12-29 09:59:02.865000+01:00
4,PRESENT,2022-12-29 10:51:15.627000+01:00
5,NOT_PRESENT,2022-12-29 13:00:57.089000+01:00
6,PRESENT,2022-12-29 16:42:41.082000+01:00
7,NOT_PRESENT,2022-12-29 16:42:43.404000+01:00
0,PRESENT,2022-12-30 20:59:29.420000+01:00
1,NOT_PRESENT,2022-12-30 21:42:56.852000+01:00
2,PRESENT,2022-12-31 11:55:21.233000+01:00
3,NOT_PRESENT,2022-12-31 11:58:03.621000+01:00
4,PRESENT,2022-12-31 11:58:07.590000+01:00
5,NOT_PRESENT,2022-12-31 12:07:49.555000+01:00
6,PRESENT,2022-12-31 12:08:48.829000+01:00
7,NOT_PRESENT,2022-12-31 14:20:25.486000+01:00
0,PRESENT,2023-01-01 10:19:45.847000+01:00
1,NOT_PRESENT,2023-01-01 10:25:40.392000+01:00
2,PRESENT,2023-01-01 11:50:26.692000+01:00
3,NOT_PRESENT,2023-01-01 11:50:29.011000+01:00
4,PRESENT,2023-01-01 18:59:36.923000+01:00
5,NOT_PRESENT,2023-01-01 19:50:23.514000+01:00
0,PRESENT,2023-01-02 02:56:38.732000+01:00
1,NOT_PRESENT,2023-01-02 03:56:29.776000+01:00
2,PRESENT,2023-01-02 09:23:07.571000+01:00
3,NOT_PRESENT,2023-01-02 09:39:42.202000+01:00
4,PRESENT,2023-01-02 09:40:11.443000+01:00
5,NOT_PRESENT,2023-01-02 13:24:55.869000+01:00
6,PRESENT,2023-01-02 13:25:33.413000+01:00
7,NOT_PRESENT,2023-01-02 13:26:54.832000+01:00
8,PRESENT,2023-01-02 13:27:15.127000+01:00
9,NOT_PRESENT,2023-01-02 13:27:32.126000+01:00
10,PRESENT,2023-01-02 13:27:48.952000+01:00
11,NOT_PRESENT,2023-01-02 15:03:52.818000+01:00
12,PRESENT,2023-01-02 15:22:47.025000+01:00
13,NOT_PRESENT,2023-01-02 15:33:22.392000+01:00
14,PRESENT,2023-01-02 15:33:34.406000+01:00
15,NOT_PRESENT,2023-01-02 15:45:34.269000+01:00
16,PRESENT,2023-01-02 15:45:51.886000+01:00
17,NOT_PRESENT,2023-01-02 17:35:39.866000+01:00
18,PRESENT,2023-01-02 18:48:23.889000+01:00
19,NOT_PRESENT,2023-01-02 18:48:28.715000+01:00
0,PRESENT,2023-01-03 09:55:31.626000+01:00
1,NOT_PRESENT,2023-01-03 10:19:09.273000+01:00
2,PRESENT,2023-01-03 11:06:08.311000+01:00
3,NOT_PRESENT,2023-01-03 14:09:04.990000+01:00
0,PRESENT,2023-01-04 07:57:13.068000+01:00
1,NOT_PRESENT,2023-01-04 16:16:25.778000+01:00
2,PRESENT,2023-01-04 16:17:26.738000+01:00
3,NOT_PRESENT,2023-01-04 16:18:26.565000+01:00
4,PRESENT,2023-01-04 16:18:51.822000+01:00
5,NOT_PRESENT,2023-01-04 16:19:21.125000+01:00
6,PRESENT,2023-01-04 16:19:32.995000+01:00
7,NOT_PRESENT,2023-01-04 16:24:19.909000+01:00
8,PRESENT,2023-01-04 16:24:37.531000+01:00
9,NOT_PRESENT,2023-01-04 16:26:29.218000+01:00
10,PRESENT,2023-01-04 16:26:42.711000+01:00
11,NOT_PRESENT,2023-01-04 17:02:14.821000+01:00
12,PRESENT,2023-01-04 18:53:00.058000+01:00
0,NOT_PRESENT,2023-01-04 20:25:30.183000+01:00
1,PRESENT,2023-01-05 07:20:23.671000+01:00
2,NOT_PRESENT,2023-01-05 07:21:53.450000+01:00
3,PRESENT,2023-01-05 07:22:04.166000+01:00
4,NOT_PRESENT,2023-01-05 07:29:19.200000+01:00
5,PRESENT,2023-01-05 07:29:38.148000+01:00
6,NOT_PRESENT,2023-01-05 14:48:22.581000+01:00
0,PRESENT,2023-01-06 15:46:40.209000+01:00
1,NOT_PRESENT,2023-01-06 16:04:55.364000+01:00
2,PRESENT,2023-01-06 16:05:11.661000+01:00
3,NOT_PRESENT,2023-01-06 16:21:03.270000+01:00
4,PRESENT,2023-01-06 16:21:12.013000+01:00
5,NOT_PRESENT,2023-01-06 18:28:46.263000+01:00
0,PRESENT,2023-01-07 07:33:41.336000+01:00
1,NOT_PRESENT,2023-01-07 07:53:47.520000+01:00
2,PRESENT,2023-01-07 12:27:27.330000+01:00
3,NOT_PRESENT,2023-01-07 16:46:56.190000+01:00
0,PRESENT,2023-01-08 04:00:27.312000+01:00
1,NOT_PRESENT,2023-01-08 09:00:36.843000+01:00
2,PRESENT,2023-01-08 09:00:59.965000+01:00
3,NOT_PRESENT,2023-01-08 09:01:51.558000+01:00
4,PRESENT,2023-01-08 09:02:00.133000+01:00
5,NOT_PRESENT,2023-01-08 09:09:04.656000+01:00
6,PRESENT,2023-01-08 09:09:08.862000+01:00
7,NOT_PRESENT,2023-01-08 09:19:03.608000+01:00
8,PRESENT,2023-01-08 09:19:11.031000+01:00
9,NOT_PRESENT,2023-01-08 13:41:33.653000+01:00
10,PRESENT,2023-01-08 13:41:37.835000+01:00
11,NOT_PRESENT,2023-01-08 13:47:15.982000+01:00
12,PRESENT,2023-01-08 13:47:20.170000+01:00
